song_id,title,artist,artist_id,genre,raw_genre,source_genre,tier,label_source,label_confidence,release_year,has_audio,has_lyrics,has_cover,is_full_multimodal,modality_pattern,physical_quality_status,audio_path,lyrics_path,cover_path,source_url,source_id
RMVM_S_0c61643542,Chờ Em Trong Đêm,"CT Media, Thanh Trúc",ART_641299de41,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_0c61643542.txt,,https://a128-z3.zmdcdn.me/8fb0fb2e982819875b0cc8ed775cd152?authen=exp=1772903581~acl=/8fb0fb2e982819875b0cc8ed775cd152*~hmac=65f6004eb224bb086ba8004f3662f29c,Z6C9DIDZ
RMVM_S_f0d19a908c,Chuyện Đời Tôi,Diễm Thùy,ART_b4d32ccd24,BOLERO_TRUTINH,trữ tình & bolero,trữ tình & bolero,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_f0d19a908c.txt,,https://a128-z3.zmdcdn.me/d21270dbe5d5ead3bdf2709501d80e93?authen=exp=1772903589~acl=/d21270dbe5d5ead3bdf2709501d80e93*~hmac=62d7c2902d6c2cfd47fbd75332e10e27,ZW60FFBZ
RMVM_S_f02a57a83a,Anh Đến Để Thương Em,Nguyễn Hữu Kha,ART_2e043f0cab,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_f02a57a83a.txt,,https://a128-z3.zmdcdn.me/0599b5e99135037e5eb203d057a2c027?authen=exp=1772903583~acl=/0599b5e99135037e5eb203d057a2c027*~hmac=ddbc6d2d8f12bdf65156e02726e50220,ZUIZ60DD
RMVM_S_a75e2932da,Em Là Cô Gái Vùng Cao,Lê Ngọc Thúy,ART_7318a4b7c0,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_a75e2932da.txt,,https://a128-z3.zmdcdn.me/350b4b6f765fbd85315c20cac01e55ed?authen=exp=1772903590~acl=/350b4b6f765fbd85315c20cac01e55ed*~hmac=e2de7f6a56015937d58bab0e348c5086,ZUFZ8WFW
RMVM_S_4c47c68647,Bản Tình Ca Tuyết Trắng,Đỗ Thụy Khanh,ART_41f74c7687,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_4c47c68647.txt,,https://a128-z3.zmdcdn.me/29b997f64c00540cdadb1497c2390cd5?authen=exp=1772903591~acl=/29b997f64c00540cdadb1497c2390cd5*~hmac=48454c539a9288c4e66b380fca4753af,ZW6OEZC7
RMVM_S_2cbf952fac,Có Lẽ Là Tình Yêu (Em Trai Bố Dượng OST),Kha Ly,ART_896f0bd6c1,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_2cbf952fac.txt,,https://a128-z3.zmdcdn.me/41d755026e9e8f6c5b650b8287c79f61?authen=exp=1772903423~acl=/41d755026e9e8f6c5b650b8287c79f61*~hmac=00368cb702acd8681c197a02383fbc2f,ZOD979AO
RMVM_S_e46997febc,Dĩ Vãng Thương Đau (New Version),Vũ Hoàng,ART_cbaf0965d0,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_e46997febc.txt,,https://a128-z3.zmdcdn.me/5bd1c7a36f9e67a5f4d6ce81025bd990?authen=exp=1772543776~acl=/5bd1c7a36f9e67a5f4d6ce81025bd990*~hmac=903b5e009f9daf59895b27fc24c8fba9,ZO9D6W6B
RMVM_S_70202b79d1,Gửi Lại Cho Em,Binno Phương Bắc,ART_52a5f0bdd5,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_70202b79d1.txt,,https://a128-z3.zmdcdn.me/104f194d9440d91f2f4a40b69d3d0386?authen=exp=1772903586~acl=/104f194d9440d91f2f4a40b69d3d0386*~hmac=0d4a44a48c932b7aab56e7d62b35e8e1,ZOABZIO0
RMVM_S_f4689d988b,Hoa Lạc Lối (Trap Version),Khang Việt,ART_8a69eef7ef,DANCE_EDM,dance việt,dance việt,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_f4689d988b.txt,,https://a128-z3.zmdcdn.me/8db34f67b1c0566f2837a2b744cbd4c4?authen=exp=1772903586~acl=/8db34f67b1c0566f2837a2b744cbd4c4*~hmac=398b0d4f470c6a9fe0c38245b0b55923,Z67EEEW0
RMVM_S_8d056022ee,Ngày Mai Mưa Thôi Rơi,"Vân Quang Long, Cẩm Ly",ART_3872aafb1d,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_8d056022ee.txt,,https://a128-z3.zmdcdn.me/d258481a3b7f6932367ec849b32d2b71?authen=exp=1772903593~acl=/d258481a3b7f6932367ec849b32d2b71*~hmac=458ac0f13673772d79b441911d7036e0,ZWZCWDDB
RMVM_S_5869211b4a,Một Tay Ôm Em,Bạch Công Khanh,ART_4699a16cc7,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_5869211b4a.txt,,https://a128-z3.zmdcdn.me/b98949e6a231dd755f97d57fa31e049d?authen=exp=1772903592~acl=/b98949e6a231dd755f97d57fa31e049d*~hmac=ace346e9cfc7fd5e90b7278bd11ec5a9,Z7A9DDU8
RMVM_S_3ec5bdfd46,Đọa Ma Để Độ Nàng,Bỉ Ngạn Nương,ART_dca63d31a3,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_3ec5bdfd46.txt,,https://a128-z3.zmdcdn.me/733e92906a00aea8410aa8cc29e20fc3?authen=exp=1772903594~acl=/733e92906a00aea8410aa8cc29e20fc3*~hmac=efd4690051f08ee0e5a78d01bc8f02b4,ZWADC870
RMVM_S_435c1cc95c,Chỉ Có Tôi Mong,Thảo Wendy,ART_d6129c7d84,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_435c1cc95c.txt,,https://a128-z3.zmdcdn.me/e886f8aa104c7d6afddbf13b241d2152?authen=exp=1772903594~acl=/e886f8aa104c7d6afddbf13b241d2152*~hmac=204da1099867ab2fb7045bc681f04c00,ZW9CEUFD
RMVM_S_252bdda2c4,Giọt Buồn Không Tên,Tố My,ART_181767e2b8,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_252bdda2c4.txt,,https://a128-z3.zmdcdn.me/0dc3922a4d314b21ebcb32179056e64a?authen=exp=1772903597~acl=/0dc3922a4d314b21ebcb32179056e64a*~hmac=cd291683a2622a346174a56c7de86e62,ZOB0W6OF
RMVM_S_4bb458d9e6,Rước Em Về,G5R Squad,ART_3d906ac03b,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_4bb458d9e6.txt,,https://a128-z3.zmdcdn.me/71100b2f7a8d18b67a208879af93de26?authen=exp=1772903598~acl=/71100b2f7a8d18b67a208879af93de26*~hmac=9573f8309fdb719ec9954d33c0057124,ZWAFZ60D
RMVM_S_f487947b76,Nhân Thế Vô Tình,Tô Gia Tuấn,ART_f10bd9c241,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_f487947b76.txt,,https://a128-z3.zmdcdn.me/6bde0c8c03583e8c0a4bd363b2db8abe?authen=exp=1772903602~acl=/6bde0c8c03583e8c0a4bd363b2db8abe*~hmac=cadb0929b510c1d57a5c542cef481856,Z6OEA9O7
RMVM_S_adfa1883fd,Vây Giữ (Cover),Nam Em,ART_c759ccf76d,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_adfa1883fd.txt,,https://a128-z3.zmdcdn.me/3a8968d844293655d7186dc87badec1f?authen=exp=1772903603~acl=/3a8968d844293655d7186dc87badec1f*~hmac=3be74c7ead48092aedc30ad4a468cb1b,ZZDUIBA9
RMVM_S_77c66061ec,Cây Muốn Lặng Gió Chẳng Ngừng,"Hùng Cuội, BMZ",ART_2982af02cc,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_77c66061ec.txt,,https://a128-z3.zmdcdn.me/637c2c169968b5bb585a84e68a77aa9d?authen=exp=1772903606~acl=/637c2c169968b5bb585a84e68a77aa9d*~hmac=4b8dbc9bb95335451c97792c48429ae0,Z60CA0A8
RMVM_S_e4ae9b09c0,Như Gió Với Mây,Hàn Thái Tú,ART_28c3149f5a,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_e4ae9b09c0.txt,,https://a128-z3.zmdcdn.me/b07d212d10109d42e1c06d6de2f6751a?authen=exp=1772903605~acl=/b07d212d10109d42e1c06d6de2f6751a*~hmac=34051397aa0c5a51f684148500274e05,ZWDIIFED
RMVM_S_f7340333ee,Chậm Như Rùa,Bé Hồng Ân,ART_35f4e19dfa,CHILDREN,nhạc thiếu nhi,nhạc thiếu nhi,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_f7340333ee.txt,,https://a128-z3.zmdcdn.me/c0a91adc15e7e1f3ed4dc2bbc6d7f119?authen=exp=1772903606~acl=/c0a91adc15e7e1f3ed4dc2bbc6d7f119*~hmac=5297d69133e4dc3fefd75713a0c09759,ZUIA7COI
RMVM_S_0ae8a867d4,Chắc Em Đã Quên Rồi (MUS x HHD Remix),"Quang Chợ Lầm, HHD",ART_58fb54a220,DANCE_EDM,dance việt,dance việt,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_0ae8a867d4.txt,,https://a128-z3.zmdcdn.me/9dcf9e8d78c0b3c0cdb626a1a2291632?authen=exp=1772903607~acl=/9dcf9e8d78c0b3c0cdb626a1a2291632*~hmac=3522e480609df1a7e6d23c90d66f218b,ZZADUW88
RMVM_S_401b6613b6,Mẹ Chở Con Đi (Beat),Nhiều nghệ sĩ,ART_736b531937,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_401b6613b6.txt,,https://a128-z3.zmdcdn.me/d9b81c9d0883dfd9b971735001181d46?authen=exp=1772903607~acl=/d9b81c9d0883dfd9b971735001181d46*~hmac=ca7cec6ef2ea59c3cdc1f4fd9357e332,Z67DZ0FW
RMVM_S_44ae3603fc,LÀM DÂU XỨ LẠ (LOFI VERSION),Bùi Phi Long,ART_725ffd36a2,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_44ae3603fc.txt,,https://a128-z3.zmdcdn.me/26e2067279e5d095c109a05bfdfa1f87?authen=exp=1772903610~acl=/26e2067279e5d095c109a05bfdfa1f87*~hmac=fa65745a3561c7684a70e23706b66335,Z76C8E0D
RMVM_S_64e1556fe2,Kìm Lại Cảm Xúc,Lương Trí Quỳnh,ART_af979b4694,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_64e1556fe2.txt,,https://a128-z3.zmdcdn.me/ec5036b2653f34211c64a1418735ca30?authen=exp=1772903614~acl=/ec5036b2653f34211c64a1418735ca30*~hmac=59b1c8406f9f9eb2ab8bbe13c644a0c1,ZW9F8DW0
RMVM_S_77f17c915d,Anh Quên Em Gái Quê Rồi,"Dư Anh, Thiên Nga",ART_b80b945fc2,FOLK_TRADITIONAL,nhạc dân ca - quê hương,nhạc dân ca - quê hương,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_77f17c915d.txt,,https://a128-z3.zmdcdn.me/46e7df5ae8aef542ceb19b9c7b83dd88?authen=exp=1772903615~acl=/46e7df5ae8aef542ceb19b9c7b83dd88*~hmac=140700ac8defb3d977566b17fb203c0d,ZWADI9O9
RMVM_S_0b027ad9ac,Giấc Mơ Màu Nâu,Hà Trần,ART_9cb3d907e2,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_0b027ad9ac.txt,,https://a128-z3.zmdcdn.me/16c5e486b50515a99dfdd6bd567b9e2b?authen=exp=1772903616~acl=/16c5e486b50515a99dfdd6bd567b9e2b*~hmac=d0ac7ca82bbf5d0c9972fa0fce72fda3,Z7U7AA7D
RMVM_S_39012e46ac,Chút Tình Đã Quên (Hoán Đổi OST),Hương Tràm,ART_e920f3a510,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_39012e46ac.txt,,https://a128-z3.zmdcdn.me/aa75136730ff4093e1a6ece57c954f3a?authen=exp=1772903616~acl=/aa75136730ff4093e1a6ece57c954f3a*~hmac=9e0e0bce066f552733958f42d3627e00,ZW9D6WDO
RMVM_S_753e1e6f93,Anh Chỉ Yêu Cô Ấy,Tú Na,ART_5f658950aa,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_753e1e6f93.txt,,https://a128-z3.zmdcdn.me/ea82444def6aa8b0b64a4b61004ff03a?authen=exp=1772903615~acl=/ea82444def6aa8b0b64a4b61004ff03a*~hmac=562c4ea9bb4b7f81b60fd7d9b69b0a9a,Z767C6Z9
RMVM_S_cac3960e3c,Biết Tất Cả Rồi,Đan Trường,ART_d7d6ae2597,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_cac3960e3c.txt,,https://a128-z3.zmdcdn.me/a62432d6a16d0019d983092c6200798a?authen=exp=1772903618~acl=/a62432d6a16d0019d983092c6200798a*~hmac=2fdb389125fc10b3e502b57a2602af3d,ZWBIZCW0
RMVM_S_c71739be4c,Có Yêu Được Không (Zeke Remix),"Võ Lê Mi, Jin Tuấn Nam, HHD",ART_f6fafd8fab,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_c71739be4c.txt,,https://a128-z3.zmdcdn.me/438db85b11935729fcc3eb65f16dd662?authen=exp=1772903618~acl=/438db85b11935729fcc3eb65f16dd662*~hmac=9975bf7293d7b47277d122b298844c07,Z6EAEW9B
RMVM_S_2a6b5d6fa3,Con Tim Anh Thuộc Về Em,Sỹ Luân,ART_7ab361585b,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_2a6b5d6fa3.txt,,https://a128-z3.zmdcdn.me/1037137553150884047a930e465e1a38?authen=exp=1772903619~acl=/1037137553150884047a930e465e1a38*~hmac=e39670916c7111fcab109e293917d7e8,ZWAEZCF0
RMVM_S_15cc2708e4,Anh Yêu Em Không Phải Chỉ Kiếp Này,Quang Mask,ART_188dceadf2,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_15cc2708e4.txt,,https://a128-z3.zmdcdn.me/0c333f21d4683c751289fc3989a56472?authen=exp=1772903625~acl=/0c333f21d4683c751289fc3989a56472*~hmac=5edcb0fb998f1bae98f24226472c0111,ZWADC87W
RMVM_S_2d86009fbc,Tâm Sự Gửi Về Đâu,Tuấn Ngọc,ART_e269d46b5a,INSTRUMENTAL,new age / world music,new age / world music,TIER_B,source_tag_verification,0.85,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_2d86009fbc.txt,,https://a128-z3.zmdcdn.me/dc0538ba70c5435d8d022fc49ac365de?authen=exp=1772903625~acl=/dc0538ba70c5435d8d022fc49ac365de*~hmac=027dc0f9b981f4dac82f4bbcae6a7b95,ZWZAOAIW
RMVM_S_476ea48fbb,50% khi yêu 2,Tô Tài Năng,ART_20aef05bbd,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_476ea48fbb.txt,,https://a128-z3.zmdcdn.me/7208788fb171f3341dd5a45645d16e7b?authen=exp=1772903626~acl=/7208788fb171f3341dd5a45645d16e7b*~hmac=2fbb2ccfcfcfb3a2850749a01ef6eecb,Z6IB6FDA
RMVM_S_b1567342cc,Cảm Xúc Không Tên,Nhật Thiên,ART_26c904a688,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_b1567342cc.txt,,https://a128-z3.zmdcdn.me/d68deef2b02fb117ab32e57e697514e1?authen=exp=1772903628~acl=/d68deef2b02fb117ab32e57e697514e1*~hmac=6d063dde0984493a3beb209cd7aef732,ZW7FIZC8
RMVM_S_63a9b97e3d,Tuyết Rơi Mùa Hè,"Đức Vinh, Đức Hiếu",ART_031b3618c6,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_63a9b97e3d.txt,,https://a128-z3.zmdcdn.me/f1d85477f432ef2f5a195f26d99eac92?authen=exp=1772903629~acl=/f1d85477f432ef2f5a195f26d99eac92*~hmac=cdc4e39d21d9610fc210fa35c10fffd9,ZW9A87W0
RMVM_S_5f1908297d,Em Có Bằng Lòng Về Quê Mẹ Cùng Anh (Remix),"Hưng Mix, Trà Panda",ART_a107ae6635,DANCE_EDM,dance việt,dance việt,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_5f1908297d.txt,,https://a128-z3.zmdcdn.me/ce343efdb28d25495c571330091a79b4?authen=exp=1772903628~acl=/ce343efdb28d25495c571330091a79b4*~hmac=d105a6f397e353f90c811b7b8f600c57,Z70UDEIF
RMVM_S_9742836b4e,Mùa Xuân Mùa Tình Yêu,Minh Trang LyLy,ART_7d94943583,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_9742836b4e.txt,,https://a128-z3.zmdcdn.me/2a120494cf2a76c157abf14ba69bb170?authen=exp=1772903626~acl=/2a120494cf2a76c157abf14ba69bb170*~hmac=203c3f6f0066b16bf975884bcb51952a,ZO860AII
RMVM_S_ee7cdfeb7f,Chuyện Sim Tím,Lâm Hoài Phong,ART_2aa35c261f,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_ee7cdfeb7f.txt,,https://a128-z3.zmdcdn.me/bd96bcbe8c726f943fb3b1f9cbcf4fb9?authen=exp=1772903629~acl=/bd96bcbe8c726f943fb3b1f9cbcf4fb9*~hmac=f16bffaa5c9dc989231abae8da9153ac,ZZF9AWW9
RMVM_S_bccec94e34,Cô Ú Bình Dương,Cô Ú,ART_a27edb69ab,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_bccec94e34.txt,,https://a128-z3.zmdcdn.me/b62401b1b47f4b9b875444205471b466?authen=exp=1772903635~acl=/b62401b1b47f4b9b875444205471b466*~hmac=a231614e9776bb1ee5e90042912ab341,ZWAEZ7BB
RMVM_S_8aeacf3b09,Đừng Như Thói Quen (Cover),"Anh Toàn Nguyễn, Trần Ngọc Bảo",ART_835c48a9d8,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_8aeacf3b09.txt,,https://a128-z3.zmdcdn.me/c521f8b6cf6e28b40a56571863067c73?authen=exp=1772903638~acl=/c521f8b6cf6e28b40a56571863067c73*~hmac=172c2bb6d6d84d25d63e9c7dbc81aad2,ZW9CZDU6
RMVM_S_693038d7d7,Gửi Tình Yêu Nhỏ,Trịnh Đình Quang,ART_00eb07d1b5,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_693038d7d7.txt,,https://a128-z3.zmdcdn.me/af83f7bdc1c780fda59f6a9e10692377?authen=exp=1772903642~acl=/af83f7bdc1c780fda59f6a9e10692377*~hmac=f11a6b6e6533205476d93ff0ddfbf045,ZW9DIOEF
RMVM_S_0577834139,Biết Đâu,Cá Hồi Hoang,ART_c3d8c178db,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_0577834139.txt,,https://a128-z3.zmdcdn.me/75ea4f8a40e720a0bc7b8a1d7bd60281?authen=exp=1772903639~acl=/75ea4f8a40e720a0bc7b8a1d7bd60281*~hmac=bdc89600a3b654b7031a02535677d8b3,ZW8WUWOA
RMVM_S_9cb29504e1,Anh Không Đáng Đâu,"Tap, Jur, Kiyoshi Phan Music",ART_0919a81d2b,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_9cb29504e1.txt,,https://a128-z3.zmdcdn.me/9cc99183dd9f988b76f401582d2259cc?authen=exp=1772903639~acl=/9cc99183dd9f988b76f401582d2259cc*~hmac=7f3a5c23aae79548ab29b2e0f27915b0,Z77WW88U
RMVM_S_d881d74d0e,Chuyến Trọ Trần,Trường Sang,ART_93d71ef13c,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_d881d74d0e.txt,,https://a128-z3.zmdcdn.me/c09a0db94358f5169834c3e998e1e508?authen=exp=1772903638~acl=/c09a0db94358f5169834c3e998e1e508*~hmac=4661b0771c4d1bc60bb599efcb0a802d,Z6BUIEAI
RMVM_S_ff998c60dc,Gieo Neo Phận Nghèo,Giang Trường,ART_0994a63f86,BOLERO_TRUTINH,trữ tình & bolero,trữ tình & bolero,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_ff998c60dc.txt,,https://a128-z3.zmdcdn.me/99bf73d79a4c07b540132fc03289e842?authen=exp=1772903639~acl=/99bf73d79a4c07b540132fc03289e842*~hmac=aecefd85fce2847c73cad70dbfce161d,ZW8W9I8O
RMVM_S_cababb9080,Người Ra Đi Vì Đâu (Chips Lofi),Jena,ART_1aa97a0422,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_cababb9080.txt,,https://a128-z3.zmdcdn.me/6158ec7b4fb84332124aa099ed861a3a?authen=exp=1772903639~acl=/6158ec7b4fb84332124aa099ed861a3a*~hmac=91b8f7d30e3134a6c2f53e5179d23f28,Z69UZW8C
RMVM_S_4782e551a0,Con Gái Của Mẹ (Live),Phi Nhung,ART_33de4125fc,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_4782e551a0.txt,,https://a128-z3.zmdcdn.me/75009c8c9d61ef47a2711177d50f821b?authen=exp=1772903643~acl=/75009c8c9d61ef47a2711177d50f821b*~hmac=f840c527ef62def64bf667cccf36ef48,Z689IZ7F
RMVM_S_513704930b,Lỗi tại ai,Khaly Nguyễn,ART_2f174524de,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_513704930b.txt,,https://a128-z3.zmdcdn.me/f07f8a35b86d3d5029d69dc3dcabf04d?authen=exp=1772903642~acl=/f07f8a35b86d3d5029d69dc3dcabf04d*~hmac=1e7751eaee9c208f817a7d226e529220,ZWZBZCU8
