song_id,title,artist,artist_id,genre,raw_genre,source_genre,tier,label_source,label_confidence,release_year,has_audio,has_lyrics,has_cover,is_full_multimodal,modality_pattern,physical_quality_status,audio_path,lyrics_path,cover_path,source_url,source_id,release_year_clean,split
RMVM_MB_8b3b3e082f,Tôi là Lê anh nuôi,Việt Hoàn,ART_276f4cb1af,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2010.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/5cb79566-f874-4140-a0c1-6e18a635b93c,5cb79566-f874-4140-a0c1-6e18a635b93c,2010.0,train
RMVM_MB_ce8a975b68,Anh lính tình nguyện và điệu múa Apsara,Việt Hoàn,ART_276f4cb1af,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2013.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/c88774aa-9de1-441c-bd41-171709cb74c0,c88774aa-9de1-441c-bd41-171709cb74c0,2013.0,train
RMVM_MB_228e458d44,Khúc hát chia xa,Việt Hoàn,ART_276f4cb1af,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2013.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/fad2e71a-4f53-40ff-8168-806153184078,fad2e71a-4f53-40ff-8168-806153184078,2013.0,train
RMVM_MB_df73f5ba40,Tổ Quốc,Quang Thọ,ART_a9ce8fc0ed,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2001.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/e5b5a41e-e63c-494d-adac-e1a1dd753290,e5b5a41e-e63c-494d-adac-e1a1dd753290,2001.0,train
RMVM_MB_9077c0ca01,Sông Lô,Quang Thọ,ART_a9ce8fc0ed,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2001.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/0e1e6037-ee10-4c15-807b-f9af208f79f2,0e1e6037-ee10-4c15-807b-f9af208f79f2,2001.0,train
RMVM_MB_cfb1af0057,Ca ngợi Hồ Chủ Tịch,Quang Thọ,ART_a9ce8fc0ed,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2001.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/f23a7918-928b-4b34-9342-fa59ee52ba94,f23a7918-928b-4b34-9342-fa59ee52ba94,2001.0,train
RMVM_MB_301d93adcb,Tổ quốc tôi chưa đẹp thế bao giờ,Quang Thọ,ART_a9ce8fc0ed,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2001.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/6b8adbc7-d1d0-4d39-a20c-25ecec2962cc,6b8adbc7-d1d0-4d39-a20c-25ecec2962cc,2001.0,train
RMVM_MB_9d20abd51e,Ta tự hào đi lên ôi Việt Nam!,Quang Thọ,ART_a9ce8fc0ed,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2001.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/abbc0c46-e53a-416f-be16-f0202426a14b,abbc0c46-e53a-416f-be16-f0202426a14b,2001.0,train
RMVM_MB_83bb072e42,Lá đỏ,Quang Thọ,ART_a9ce8fc0ed,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,1997.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/bccad935-4ad5-48b2-881f-3722af56ed10,bccad935-4ad5-48b2-881f-3722af56ed10,1997.0,train
RMVM_MB_93e074ca79,Người chiến sỹ ấy,Quang Thọ,ART_a9ce8fc0ed,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2001.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/0ca42cdb-d84d-43ea-8a57-8160a4b7ef93,0ca42cdb-d84d-43ea-8a57-8160a4b7ef93,2001.0,train
RMVM_MB_2795d0813a,Câu đợi câu chờ,Thu Hiền,ART_66084b8a1c,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2007.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/507f6a03-0c98-4ad0-950c-79bb2cc160a3,507f6a03-0c98-4ad0-950c-79bb2cc160a3,2007.0,train
RMVM_MB_e77416a8c8,Câu chuyện nhỏ của tôi,Thanh Hoa,ART_1dd320405e,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,1998.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/d0515f96-414d-4cce-a378-800eaab88bc7,d0515f96-414d-4cce-a378-800eaab88bc7,1998.0,train
RMVM_MB_c6175f54dc,Tiễn Khách,Bích Phượng,ART_b6ef58448b,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2018.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/5e48acd9-5ccc-4f15-85b7-9dad127c6b2a,5e48acd9-5ccc-4f15-85b7-9dad127c6b2a,2018.0,train
RMVM_MB_aae52edd80,Nói Thương Nhau Đừng Làm Trái Tim Em Đau,Bích Phượng,ART_b6ef58448b,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2018.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/e7d88eff-5c95-41c2-85ae-22bf120aad9b,e7d88eff-5c95-41c2-85ae-22bf120aad9b,2018.0,train
RMVM_MB_603d833a0d,Em Muốn,Bích Phượng,ART_b6ef58448b,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2015.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/9e1748dd-71a6-4390-b567-28cabfbf11b7,9e1748dd-71a6-4390-b567-28cabfbf11b7,2015.0,train
RMVM_MB_52cd82b3ac,Em Không Tin,Bích Phượng,ART_b6ef58448b,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2015.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/2015d408-8394-4775-ab48-9b7191360441,2015d408-8394-4775-ab48-9b7191360441,2015.0,train
RMVM_MB_4ab8826884,Chỉ Là Em Giấu Đi,Bích Phượng,ART_b6ef58448b,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2015.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/7a3d0824-35de-4307-ba9f-b2648402623b,7a3d0824-35de-4307-ba9f-b2648402623b,2015.0,train
RMVM_MB_76e62cfcbe,Có Lẽ Em - Instrumental,Bích Phượng,ART_b6ef58448b,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2015.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/5c18dd85-63fa-4aea-a27b-e2fd1eeebadb,5c18dd85-63fa-4aea-a27b-e2fd1eeebadb,2015.0,train
RMVM_MB_e3d625f98f,Em Đã Sai Vì Em Tin,Bích Phượng,ART_b6ef58448b,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2015.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/167f0e08-46ef-46c4-a4b7-f07d18e28583,167f0e08-46ef-46c4-a4b7-f07d18e28583,2015.0,train
RMVM_MB_49149053a6,Gió Thoảng,Bích Phượng,ART_b6ef58448b,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2015.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/b9ca2d99-1aa9-4f1b-9dcc-f2107e62bff6,b9ca2d99-1aa9-4f1b-9dcc-f2107e62bff6,2015.0,train
RMVM_MB_72284f95e0,Hà Tĩnh quê mình,Anh Thơ,ART_a0c43ea0e8,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2010.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/2a2992ca-0b88-4c58-8f98-ddb01ef73553,2a2992ca-0b88-4c58-8f98-ddb01ef73553,2010.0,train
RMVM_MB_734a623d84,Ninh Bình quê mẹ,Anh Thơ,ART_a0c43ea0e8,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2010.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/1709d938-f4e6-4e40-8749-a1ea8d5ae539,1709d938-f4e6-4e40-8749-a1ea8d5ae539,2010.0,train
RMVM_MB_2bbec86533,Suối Mường Hum còn chảy mãi,Anh Thơ,ART_a0c43ea0e8,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2010.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/b3932854-1973-4bb3-9b90-d775cc3568be,b3932854-1973-4bb3-9b90-d775cc3568be,2010.0,train
RMVM_MB_5a68a0d680,Trở về,Tân Nhàn,ART_bde6d9dd7d,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2013.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/97a696be-d1bf-42bb-a2da-19b014c2de05,97a696be-d1bf-42bb-a2da-19b014c2de05,2013.0,train
RMVM_MB_fa9926bba3,Chiều nắng,Tân Nhàn,ART_bde6d9dd7d,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2013.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/48c00b5d-0012-4e7a-a81a-68e95d133f63,48c00b5d-0012-4e7a-a81a-68e95d133f63,2013.0,train
RMVM_MB_0e640857e4,Trăng khuyết,Tân Nhàn,ART_bde6d9dd7d,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2001.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/bfc45b78-d9c3-4ad3-89bf-fd8c98e038a6,bfc45b78-d9c3-4ad3-89bf-fd8c98e038a6,2001.0,train
RMVM_MB_abff100170,Tiếng hát sông Lam,Tân Nhàn,ART_bde6d9dd7d,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2001.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/00d958fe-ac3f-41f3-8d78-0f76e0f0f680,00d958fe-ac3f-41f3-8d78-0f76e0f0f680,2001.0,train
RMVM_MB_0440bf1d4f,Giã bạn đêm trăng,Tân Nhàn,ART_bde6d9dd7d,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2001.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/480eed04-6952-499a-bf6e-87ad3d851c10,480eed04-6952-499a-bf6e-87ad3d851c10,2001.0,train
RMVM_MB_cd9b0740cf,Thu Bồn ơi,Tân Nhàn,ART_bde6d9dd7d,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2013.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/73d2bf82-739a-42b3-9eda-53eb6b7096fc,73d2bf82-739a-42b3-9eda-53eb6b7096fc,2013.0,train
RMVM_MB_dccfc2c9e7,Bến đợi,Tân Nhàn,ART_bde6d9dd7d,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2013.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/4da91a2f-87b2-4f5d-9bc8-d202d569b697,4da91a2f-87b2-4f5d-9bc8-d202d569b697,2013.0,train
RMVM_MB_0fa8e4e059,Điều không thể mất,Tân Nhàn,ART_bde6d9dd7d,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2013.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/29fe6a6c-3f41-46c3-bc9a-e242e1818e0f,29fe6a6c-3f41-46c3-bc9a-e242e1818e0f,2013.0,train
RMVM_MB_ce5a277295,Phút Ban Đầu,Vũ.,ART_5f8f1db97c,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2013.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/e3ed76ae-2512-4b5e-8c42-20f74bb744aa,e3ed76ae-2512-4b5e-8c42-20f74bb744aa,2013.0,train
RMVM_MB_6691e91f9c,Cơn bão,Mỹ Anh,ART_5fed28340d,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2011.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/2e09ed24-2bb6-46a0-a6df-af178cb53c31,2e09ed24-2bb6-46a0-a6df-af178cb53c31,2011.0,train
RMVM_MB_20cb6f6206,Les lois de l'étiquette,Orange,ART_fe01d67a00,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2009.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/5b48a442-61fd-4b49-9c07-523536713ca6,5b48a442-61fd-4b49-9c07-523536713ca6,2009.0,train
RMVM_MB_958ff8e2d1,L'ABC de la séduction,Orange,ART_fe01d67a00,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2011.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/0e2ae87a-0edf-49b5-87ab-d382c64337b6,0e2ae87a-0edf-49b5-87ab-d382c64337b6,2011.0,train
RMVM_MB_fe567ea3b4,Docteur,Orange,ART_fe01d67a00,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2011.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/7ea432ef-e521-4ba8-a5af-bcf794d2505a,7ea432ef-e521-4ba8-a5af-bcf794d2505a,2011.0,train
RMVM_MB_5afc8c8701,Albator,Orange,ART_fe01d67a00,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2011.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/41c332ac-7ed2-4972-9908-bb9e4b831297,41c332ac-7ed2-4972-9908-bb9e4b831297,2011.0,train
RMVM_MB_99bf83f8df,Toi et moi,Orange,ART_fe01d67a00,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2011.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/cd0f46a7-c63e-49f1-b418-12f28a095383,cd0f46a7-c63e-49f1-b418-12f28a095383,2011.0,train
RMVM_MB_e456ecaac0,Rototom Party Girl,Orange,ART_fe01d67a00,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2011.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/db1e9fb3-11dd-4fac-9bc0-7453091e1be9,db1e9fb3-11dd-4fac-9bc0-7453091e1be9,2011.0,train
RMVM_MB_691988b7ed,Je danse dans ma tête,Orange,ART_fe01d67a00,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2009.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/e0b115ca-5f96-4ea6-91d7-85796338a3b8,e0b115ca-5f96-4ea6-91d7-85796338a3b8,2009.0,train
RMVM_MB_c01ad9ccde,Là Con Gái Phải Xinh,Kimmese,ART_9b77c3bf9e,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2017.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/4c93569c-2139-4cd7-ae22-7d84518b8e46,4c93569c-2139-4cd7-ae22-7d84518b8e46,2017.0,train
RMVM_MB_ed59096c91,Fall in Love (chill version),Kimmese,ART_9b77c3bf9e,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2018.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/22461dae-7cc6-4b42-b3af-da00d13052ad,22461dae-7cc6-4b42-b3af-da00d13052ad,2018.0,train
RMVM_MB_2ebeae1701,Fall in Love,Kimmese,ART_9b77c3bf9e,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2018.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/70b1467c-b226-4b69-87ce-2ae0b546be39,70b1467c-b226-4b69-87ce-2ae0b546be39,2018.0,train
RMVM_MB_fee2002ef6,Confidence (How to Suck but Make People Think You Are Great),Kimmese,ART_9b77c3bf9e,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2016.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/97873764-1337-4e98-9da3-3014315f762d,97873764-1337-4e98-9da3-3014315f762d,2016.0,train
RMVM_MB_2f2a09ffe7,Ghé Thăm,Kimmese,ART_9b77c3bf9e,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2016.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/4db869da-eb9b-45a7-a6af-166001686259,4db869da-eb9b-45a7-a6af-166001686259,2016.0,train
RMVM_MB_d9d60c9d24,Contacto,Erik,ART_6a42dd6e7c,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2008.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/429cb821-f713-4b6a-aed0-790724650098,429cb821-f713-4b6a-aed0-790724650098,2008.0,train
RMVM_MB_80070f0da7,Painted on the Wall,Erik,ART_6a42dd6e7c,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,1967.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/83ea26f9-453a-4d89-8fdb-fb269d6361bc,83ea26f9-453a-4d89-8fdb-fb269d6361bc,1967.0,train
RMVM_MB_86d76fb7e5,Be Off Man,Erik,ART_6a42dd6e7c,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,1967.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/c1364d96-f569-4f53-bb4c-9551ae318111,c1364d96-f569-4f53-bb4c-9551ae318111,1967.0,train
RMVM_MB_c70736f866,Border cross,Erik,ART_6a42dd6e7c,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2010.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/96c5e938-1fae-4a63-9b88-4f818187437e,96c5e938-1fae-4a63-9b88-4f818187437e,2010.0,train
RMVM_MB_422c820c57,The Devil and the Deep Blue Sea (Safe Hands and Gold mix),Erik,ART_6a42dd6e7c,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,1993.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/131f423b-af3b-433f-85ac-20f5ac0c3d0c,131f423b-af3b-433f-85ac-20f5ac0c3d0c,1993.0,train
RMVM_MB_5fb5e605b2,Mitt hjärta tillhör dig,Erik,ART_6a42dd6e7c,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,1996.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/5831a5d0-c176-46ab-8d52-5e182c962d4e,5831a5d0-c176-46ab-8d52-5e182c962d4e,1996.0,train
RMVM_MB_55dffe2d1c,När får jag se dig igen,Erik,ART_6a42dd6e7c,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,1996.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/3f64384e-36ab-4d08-9d5b-4e43a4bdab4e,3f64384e-36ab-4d08-9d5b-4e43a4bdab4e,1996.0,train
RMVM_MB_b194bf0e28,Alexander Bell,Erik,ART_6a42dd6e7c,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,1967.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/389ca975-2c26-484c-b1a0-4e3179b65ae4,389ca975-2c26-484c-b1a0-4e3179b65ae4,1967.0,train
RMVM_MB_0c407efdad,Nobody,Vũ Cát Tường,ART_45bba9499c,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2018.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/164723a0-7ec3-48c4-ab55-38e9a80837b2,164723a0-7ec3-48c4-ab55-38e9a80837b2,2018.0,train
RMVM_MB_0bbb807e96,Yêu Xa,Vũ Cát Tường,ART_45bba9499c,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2014.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/129fbf7b-9104-4889-b966-0a6fab3a6904,129fbf7b-9104-4889-b966-0a6fab3a6904,2014.0,train
RMVM_MB_17ca181ff1,Đông,Vũ Cát Tường,ART_45bba9499c,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2014.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/5ef83a9f-cd11-4551-96f6-d0ce705cc4f1,5ef83a9f-cd11-4551-96f6-d0ce705cc4f1,2014.0,train
RMVM_MB_be704a21ca,"Etude in A minor, op. 25 no. 4",Đặng Thái Sơn,ART_b2127037ec,INSTRUMENTAL,instrumental,instrumental,TIER_B,musicbrainz_artist_discography,0.85,2010.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/35bdf2e2-f5b2-41fb-aead-369d308ee822,35bdf2e2-f5b2-41fb-aead-369d308ee822,2010.0,train
RMVM_MB_c609fe4a99,No.10 in F minor OP.71-3,Đặng Thái Sơn,ART_b2127037ec,INSTRUMENTAL,instrumental,instrumental,TIER_B,musicbrainz_artist_discography,0.85,2008.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/28aaa2d2-6ff9-462e-9541-14be6ca4de54,28aaa2d2-6ff9-462e-9541-14be6ca4de54,2008.0,train
RMVM_MB_4e4f8aa1d2,No.5 in F sharp minor OP.44,Đặng Thái Sơn,ART_b2127037ec,INSTRUMENTAL,instrumental,instrumental,TIER_B,musicbrainz_artist_discography,0.85,2008.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/5caa80ed-ced0-4d59-b583-d10c34655871,5caa80ed-ced0-4d59-b583-d10c34655871,2008.0,train
RMVM_MB_1f3ee82afe,"Chopin: Barcarolle in F-sharp Major, Op. 60",Đặng Thái Sơn,ART_b2127037ec,INSTRUMENTAL,instrumental,instrumental,TIER_B,musicbrainz_artist_discography,0.85,1996.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/925dec0b-b350-486a-9c9e-e0071191f3c2,925dec0b-b350-486a-9c9e-e0071191f3c2,1996.0,train
RMVM_MB_4e101f4338,No.2 in E flat minor OP.26-2,Đặng Thái Sơn,ART_b2127037ec,INSTRUMENTAL,instrumental,instrumental,TIER_B,musicbrainz_artist_discography,0.85,2008.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/3d4eedae-7890-40b7-b69b-7d005a1f04ef,3d4eedae-7890-40b7-b69b-7d005a1f04ef,2008.0,train
RMVM_MB_a39fff60c0,No.4 in C minor OP.40-2,Đặng Thái Sơn,ART_b2127037ec,INSTRUMENTAL,instrumental,instrumental,TIER_B,musicbrainz_artist_discography,0.85,2008.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/10f6e196-b3fb-47c1-968e-b901f91149b4,10f6e196-b3fb-47c1-968e-b901f91149b4,2008.0,train
RMVM_MB_b48e86db7c,"Berceuse in D-flat major, op. 57",Đặng Thái Sơn,ART_b2127037ec,INSTRUMENTAL,instrumental,instrumental,TIER_B,musicbrainz_artist_discography,0.85,1993.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/61da16c5-806d-4761-a7d4-ba14e281f83f,61da16c5-806d-4761-a7d4-ba14e281f83f,1993.0,train
RMVM_MB_10f035ddac,"Nocturne no. 2 in E-flat major, op. 9 no. 2",Đặng Thái Sơn,ART_b2127037ec,INSTRUMENTAL,instrumental,instrumental,TIER_B,musicbrainz_artist_discography,0.85,1993.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/5ccc4593-7dd4-4d2d-a414-e54652d28f6b,5ccc4593-7dd4-4d2d-a414-e54652d28f6b,1993.0,train
RMVM_MB_5b99bc9d30,Vong cô (Nostalgie du passé),Hải Phượng,ART_cbc3972eaa,INSTRUMENTAL,instrumental,instrumental,TIER_B,musicbrainz_artist_discography,0.85,1994.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/49166ef6-01f1-471e-b6dd-35634a28f8a5,49166ef6-01f1-471e-b6dd-35634a28f8a5,1994.0,train
RMVM_MB_71b24de82c,"Ngu dôi ha (Cinq réponses, deuxième pièce)",Hải Phượng,ART_cbc3972eaa,INSTRUMENTAL,instrumental,instrumental,TIER_B,musicbrainz_artist_discography,0.85,1994.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/0fd8e000-8637-4571-8505-20e320c0ca12,0fd8e000-8637-4571-8505-20e320c0ca12,1994.0,train
RMVM_MB_dd682118e9,Tinh ca miên Nam (Chant d’amour de la région du Sud),Hải Phượng,ART_cbc3972eaa,INSTRUMENTAL,instrumental,instrumental,TIER_B,musicbrainz_artist_discography,0.85,1994.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/c61f44d1-6a4f-4cdb-8d3c-4b2bc90223e5,c61f44d1-6a4f-4cdb-8d3c-4b2bc90223e5,1994.0,train
