song_id,title,artist,artist_id,genre,label_source,label_confidence,other_reason,audio_path,audio_status,lyrics_path,lyrics_status,cover_path,cover_status,release_year,year_status,tier,modality_state,split
RMVM_S_55c16bc708,Anh Biết Anh Đang Sai,"Hazel, Minh Vũ",ART_e2f8eae1d0,RAP_HIPHOP,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_55c16bc708.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_55d32ce01b,Cánh Chim Cùng Gió,"Hustlang Heily, Hustlang HBo",ART_3ff0bf7e80,RAP_HIPHOP,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_55d32ce01b.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_55da9cd113,Bạc Liêu Quê Mình,Kim Linh,ART_e4bd38b781,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_55da9cd113.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_55faae7cc9,Hãy Đàn Lên,Phương Thảo,ART_a2d5402d30,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_55faae7cc9.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_560057b0f3,Cười Cho Qua Kiếp Người,Phi Bằng,ART_7111f18e6a,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_560057b0f3.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5630408f3e,LK Ngày Tạm Biệt - Ðèn Khuya - Tiễn NgườI Ði,"Mỹ Lan, Phương Loan, Ngọc Thúy",ART_d866356edd,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5630408f3e.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5640f62337,Dòng Thư Không Hồi Âm,Trung Nghĩa,ART_40c879c33a,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5640f62337.txt,verified_local,data/covers/RMVM_S_5640f62337.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_5678d205ed,Điều Kỳ Lạ Của Em,Thủy Tiên,ART_e38c9f3061,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5678d205ed.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5694596c86,Ngày Anh Buồn Nhất,"Đạt PT, Quân Táo, MVN",ART_fe57afe9d1,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5694596c86.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_56af27ec33,Lỗi Của Anh (Beat),La Thăng New,ART_78e058647e,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_56af27ec33.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_56afc761cf,Còn Nhớ Tên Em,Minh Tuyết,ART_729a36465f,POP_BALLAD,deterministic_mapping,0.85,,,unavailable,,unavailable,,unavailable,,missing,TIER_B,METADATA_ONLY,train
RMVM_S_56c1d04e5c,Ta Lại Yêu Nhau,Hàn Khởi,ART_d1b7df0d7e,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_56c1d04e5c.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_56cff1a6d4,Búp bê bị hư,Dương Hiếu Nghĩa,ART_a06865efa3,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_56cff1a6d4.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_56d988025f,Mấy Ai Bằng Anh,Keyo,ART_9251fbe5e0,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_56d988025f.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_56f3e81eb0,Muôn Thuở Tình Đau,Dương Hồng Loan,ART_ef4a4d3768,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_56f3e81eb0.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_56fa5a3511,Đau Xót Lý Mồ Côi,Dương Nghi Đình,ART_e16e18b912,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_56fa5a3511.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5711873782,Ai Về Quảng Ngãi,Lâm Chu Min,ART_072d82813c,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5711873782.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5712a66770,Chợt Nhớ Hơn Bao Giờ,Loan Châu,ART_330a874d37,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5712a66770.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_57169875be,Anh Đã Cố Gắng,Dương Vỹ Phúc,ART_5700e3e297,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_57169875be.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5738f56aa3,Hỷ Nộ Ái Ố Kiếp Người,Dương Hồng Loan,ART_ef4a4d3768,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5738f56aa3.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5789740573,Liên Khúc Tình Duyên Chẳng Nợ,Hoàng Lâm,ART_d8de3ca976,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_5789740573.jpg,verified_local,,missing,TIER_A,COVER_ONLY,train
RMVM_S_57a05240fa,Thân Phận Tù Nhân (Beat),Tào Lữ Phụ,ART_e24089fa98,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_57a05240fa.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_57e211f474,Trọc Đầu Không Hiểu Vì Đâu,Dật Hanh,ART_b47c0bc733,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_57e211f474.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_57e6e79cdc,Anh Muốn Đặt Tên Em Cho Bài Hát Này,nighTy,ART_7054c1eeda,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_57e6e79cdc.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_57edf86ddf,Hát Lời Mẹ Ru,Randy,ART_163218e536,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_57edf86ddf.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_57f76bbeed,Liên Khúc Mưa Nhớ Em - Tả Tơi Chữ Đời,Mỹ Nhung,ART_1a486c4713,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_57f76bbeed.jpg,verified_local,,missing,TIER_A,COVER_ONLY,train
RMVM_S_57f7dd440c,Anh Mong Mình Về Với Nhau,"Melomix, Phạm Lê Yến Nhi",ART_998e455e9c,POP_BALLAD,deterministic_mapping,0.85,,,unavailable,,unavailable,,unavailable,,missing,TIER_B,METADATA_ONLY,train
RMVM_S_57fad7bf55,Liên Khúc Nhớ Người Yêu,"Lưu Chí Vỹ, Lưu Ánh Loan",ART_6aa6f40497,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_57fad7bf55.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_57fb73649c,Chỉ Khi Anh Một Mình,"Vũ Duy Khánh, Đạt G",ART_f5397f9aa6,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_57fb73649c.txt,verified_local,data/covers/RMVM_S_57fb73649c.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_57fbbe87e1,Chiếc Cầu Chiều Mưa,"Ngọc Sơn, Hương Lan",ART_a26c3c17c2,FOLK_TRADITIONAL,artist_discography_verification,0.85,,,unavailable,data/lyrics/RMVM_S_57fbbe87e1.txt,verified_local,,unavailable,,missing,TIER_B,LYRICS_ONLY,train
RMVM_S_580d258014,Đánh Mất Niềm Vui,Vân Khánh,ART_fdc4292814,FOLK_TRADITIONAL,artist_discography_verification,0.85,,,unavailable,data/lyrics/RMVM_S_580d258014.txt,verified_local,,unavailable,,missing,TIER_B,LYRICS_ONLY,train
RMVM_S_58248642bc,Chỉ Còn Một Mình Em,Hoàng Linh Anh,ART_c2897c3f2b,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_58248642bc.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5831e9a35a,Tuyết Yêu Thương (Lofi),Kiều Thơ Mellow,ART_f804208731,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5831e9a35a.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5848cc0740,Kẻ Đa Tình,Hoàng Minh Thắng,ART_8de2974414,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5848cc0740.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5860e12bfd,Bình Yên (Disco Remix),Minz,ART_edaeb294d2,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5860e12bfd.txt,verified_local,data/covers/RMVM_S_5860e12bfd.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_5869211b4a,Một Tay Ôm Em,Bạch Công Khanh,ART_4699a16cc7,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5869211b4a.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_586e744963,tell his dream - hay ke giac mo cua anh,N2 MUSIC,ART_13c76e7ae3,RAP_HIPHOP,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_586e744963.jpg,verified_local,,missing,TIER_A,COVER_ONLY,train
RMVM_S_5872251864,Con Không Một Mình,Bá Vương,ART_17c84fe28f,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5872251864.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5887a092e6,Thanh Xuân Cho Em,Nhiều nghệ sĩ,ART_736b531937,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5887a092e6.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5888b5bbe3,Có Đường Tắt Nào?,MEZZO,ART_dd59fe7061,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5888b5bbe3.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_58e7204946,"ANH EM GỌI LÀ CÓ MẶT NGAY (feat. Đức Phúc, CAPTAIN, Quân A.P & Anh Tú) (Nhiều nghệ sĩ)","Lời bài hát, tải nhạc Zing MP3",ART_ac84d0e8b1,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_58e7204946.jpg,verified_local,,missing,TIER_A,COVER_ONLY,train
RMVM_S_59012359a4,Nơi Gọi Là Quá Khứ,Aries,ART_a482921766,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_59012359a4.txt,verified_local,data/covers/RMVM_S_59012359a4.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_590e144ad6,Liên Khúc Con Đường Xưa Em Đi,"Khánh Bình, Lý Thu Thảo",ART_7e02a9633e,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_590e144ad6.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_591375270f,LK Hát Với Dòng Sông - Đừng Xa Em Nhé,Đinh Bảo Yến,ART_882116d504,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_591375270f.jpg,verified_local,,missing,TIER_A,COVER_ONLY,train
RMVM_S_59282448cd,Hiếm Có Khó Tìm,"JSOL, Han Sara",ART_26eb3f676d,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_59282448cd.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5937184efe,Bài Dành Cho Em (Speed Up Version),"Vin Quốc Anh, BMZ",ART_3a0a3976fa,DANCE_EDM,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5937184efe.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_594e6af1f9,Gieo Tương Tư,"Tô Minh, Hào Năng",ART_d8b108bc46,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_594e6af1f9.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_596bc69bcc,Chúng Con Mãi Nhớ Ơn Thầy,Trịnh Nam Phương,ART_5da6f1164f,OTHER,curated_out_of_taxonomy,0.9,Religious / Sacred spiritual Vietnamese music,,unavailable,,unavailable,data/covers/RMVM_S_596bc69bcc.jpg,verified_local,,missing,TIER_B,COVER_ONLY,train
RMVM_S_5982711a1d,Joy To The World ( Chúc Mừng Cho Thế Giới),Tam Ca Áo Trắng,ART_69e71e0958,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5982711a1d.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_59b3e9b2ab,Người Cô Đơn Lại Càng Cô Đơn,Bằng Cường,ART_92092d6cfb,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_59b3e9b2ab.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_59b7347713,Dù Chỉ Là Phút Giây,Tâm Đoan,ART_cfa251c242,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,data/lyrics/RMVM_S_59b7347713.txt,verified_local,,unavailable,,missing,TIER_B,LYRICS_ONLY,train
RMVM_S_59c283d917,Cô Ta Luôn Đúng (feat. Dani D),Nie,ART_d8bd8e4fa4,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_59c283d917.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_59d42cb931,Khi Trở Lại Trường Cũ,Ánh Tuyết,ART_d72564b10f,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_59d42cb931.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_59ed55c464,Buồn Thương Sáo Sậu (New Version),"Danh Vũ Linh, G ONE, Phàm TN",ART_9fb5333c17,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_59ed55c464.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_59fc47d76a,Tình Yêu Cao Thượng 2 (Live Version),Hamlet Trương,ART_4b476adef5,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_59fc47d76a.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5a42115930,Anh Sẽ Cố Gắng Quên Em,Nguyễn Bảo Linh,ART_310be3a81c,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5a42115930.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5a42a32e46,Anh Em Mình Mà (Remix Version),"Khánh Trần Rio, DJ Nhật Nguyễn",ART_286f49403c,DANCE_EDM,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5a42a32e46.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5a4426d0c6,Nhớ Đến Mệt Rồi,Lâm Chấn Khang,ART_6f8a404572,POP_BALLAD,deterministic_mapping,0.85,,,unavailable,,unavailable,,unavailable,,missing,TIER_B,METADATA_ONLY,train
RMVM_S_5a9b2b1343,Anh Em Chí Cốt,Tô Gia Tuấn,ART_f10bd9c241,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5a9b2b1343.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5a9e015af1,Giá Như Anh Ở Đây,"Đỗ Lê Hồng Nhung, NovP",ART_9d10d4128b,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5a9e015af1.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5aa051157c,Buồn Một Chút Thôi Em Ơi,Diệu Đan,ART_cdeaf1410d,OTHER,curated_out_of_taxonomy,0.9,Religious / Sacred spiritual Vietnamese music,,unavailable,,unavailable,,unavailable,,missing,TIER_B,METADATA_ONLY,train
RMVM_S_5aa119d356,"Ngày Ấy, Tháng Ấy, Năm Ấy",Kim Ny Ngọc,ART_33f93ac48f,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5aa119d356.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5ab315adca,Độc Bước Đời Ta,Tính Đỗ,ART_8496257a04,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_5ab315adca.jpg,verified_local,,missing,TIER_A,COVER_ONLY,train
RMVM_S_5ae41acb6a,Anh Nắm Tay Em Buông Tay,Triều Hải,ART_9b4b447367,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5ae41acb6a.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5ae642fedf,Sao Đỏ Bị Chơi Xỏ,"Đào Nguyễn Ánh, Trần Hiếu Trung, Cua Mề",ART_0f718efc4e,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5ae642fedf.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5aee49a71c,Em Là Ai Trên Con Đường Anh Đi,Nguyên Khánh,ART_fae2f55604,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_5aee49a71c.jpg,verified_local,,missing,TIER_A,COVER_ONLY,train
RMVM_S_5b02335e47,Anh Có Thể Đừng Rời Xa Em Được Không (Remix),Thiên Tú,ART_b0af0bf20e,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5b02335e47.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5b0cad7a7e,ĐÔI TA LÀ GÌ,"Tôn Hồ Anh, O.lew",ART_103e93c624,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5b0cad7a7e.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5b1d002527,Câu Chuyện Bỏ Lỡ,"AXC, Lâm hà",ART_3cfbeb3993,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5b1d002527.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5b25b07c0f,Yêu Anh Dài Lâu,Thanh Thảo,ART_27d4425bab,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5b25b07c0f.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5b43814b5c,Lại Gần Anh 1 Chút,Lập Nguyên,ART_a068721c8a,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5b43814b5c.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5b4d81e615,Em Là Hạnh Phúc Trong Anh (Remake),Hồ Quang Hiếu,ART_7573d36bbb,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5b4d81e615.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5b50e28a1f,Vì Anh Đã Yêu Em,Quang Dũng,ART_d0d47f53b1,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5b50e28a1f.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5b73b9336a,Liên Khúc Nếu Anh Đừng Hẹn - Tâm Sự Với Anh,"Quân Bảo, Quỳnh Trang",ART_d8070e5c09,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5b73b9336a.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5b7a95c84c,Giấu Kí Ức,Winno,ART_c8350b43ea,RAP_HIPHOP,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5b7a95c84c.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5b800ca74d,Anh Vẫn Không (Remix) (Thời Không Sai Lệch),Vĩnh Thuyên Kim,ART_b5e4af47bb,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5b800ca74d.txt,verified_local,data/covers/RMVM_S_5b800ca74d.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_5b864bf0d0,Tình Yêu Không Thể Nắm Giữ,Anh Duy,ART_418fc879e4,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5b864bf0d0.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5ba67c68f2,Trời Sinh Voi Sinh Cỏ,Phi Nhung,ART_33de4125fc,BOLERO_TRUTINH,deterministic_mapping,0.85,,,unavailable,,unavailable,,unavailable,,missing,TIER_B,METADATA_ONLY,train
RMVM_S_5bb71b9f39,Con Rắn,Hoàng Hồng Ngọc,ART_a3e589e731,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5bb71b9f39.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5bb8255b1f,Dĩ An Xinh Tươi Màu Nắng,Minh Trang LyLy,ART_7d94943583,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5bb8255b1f.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5bcd2b2749,1 vòng sài gòn,B Ray,ART_ba452018e5,RAP_HIPHOP,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5bcd2b2749.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5bf688cf76,Ba Mẹ Không Đồng Ý,Đạt Mata,ART_89ba8a67f8,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5bf688cf76.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5c00715d72,Duyên Kiếp Và Cỏ Úa,Đinh Trường,ART_b23c61eca3,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5c00715d72.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5c0113ce1e,Anh Thấy (Interlude),Wren Evans,ART_76f842bb32,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5c0113ce1e.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5c28f6a31e,Hãy Thắp Ánh Sáng,Khắc Triệu,ART_4b6d379a84,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5c28f6a31e.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5c31ddec50,Bình Minh Không Còn Nhau,"Hà Vân, Hamlet Trương",ART_cbbb2180d1,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5c31ddec50.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5c36ba7bed,Không Nói Nên Lời,Đỗ Hoàng Dương,ART_e61e7c23fe,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5c36ba7bed.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5c381a4ead,Chiều Đông Nhớ Mẹ,Trường Sơn,ART_f60bdc9895,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5c381a4ead.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5c4e454ac9,Cảm Giác Với Một Người Khác,Dương Triệu Vũ,ART_40c6c237c0,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5c4e454ac9.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5c52f5dbe8,Không Còn Thương Nhớ Người Yêu,Hoàng Việt Trang,ART_8de687e775,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5c52f5dbe8.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5c72bd6594,Hò Huế - Lý Mười Thương,Thu Hiền,ART_66084b8a1c,FOLK_TRADITIONAL,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_5c72bd6594.jpg,verified_local,,missing,TIER_A,COVER_ONLY,train
RMVM_S_5c7cd4f729,Điểm Ca Đích Nhân (Đời Nhạc Sĩ),Lâm Chấn Kiệt,ART_fc4a77b3f3,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5c7cd4f729.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5c86b99f71,VỌNG KIM LANG (LOFI VERSION),Bùi Phi Long,ART_725ffd36a2,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5c86b99f71.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5c872207e0,Khúc Xuân (KBTL Remix),"BeeBoss, Châu Ngọc Lan",ART_43e14dec39,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5c872207e0.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5cd09c1c12,Đôi Môi Ngây Dại,"Hải Đăng Doo, Weeza",ART_012504f943,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5cd09c1c12.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_5ceef2d039,Giấc Mơ Hiền,Bảo Hân,ART_2c2a520f17,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,data/lyrics/RMVM_S_5ceef2d039.txt,verified_local,,unavailable,,missing,TIER_B,LYRICS_ONLY,train
