song_id,title,artist,artist_id,album,album_id,source_genre,genre,label_source,tier,release_year,release_year_source,audio_path,audio_url,lyrics,cover_path,cover_url,source,source_id,annotation_status,annotator_id,annotation_agreement
RMVM_S_6d02fa028b,Biển Và Em,"Đoàn Khánh Dương, Nguyễn Hậu",ART_9d7b771054,Tìm Lại Ngày Hôm Qua,ALB_ab9b480a4a,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/3974131efb81ec390837e02874e254e9?authen=exp=1772905335~acl=/3974131efb81ec390837e02874e254e9*~hmac=70f6ff6e249682b361b25c1a66b47ac5,"Bài hát: Biển Và Em
Ca sĩ: Đoàn Khánh Dương, Nguyễn Hậu
Biển nhớ bờ
Còn anh nhớ em nơi ấy
Một nửa đời anh
Một nửa hy vọng
Đã xa với anh
Như tình anh và em đó
Làm cả đời anh
Trọn vẹn đời em
Gửi cho em
Muôn ngàn nỗi nhớ
Nơi đảo xa
Anh với biển nhớ em
Biển rì rào
Cho con sóng vỗ
Anh nhớ người
Buông khúc nhạc bài thơ
Dù ngăn cách
Muôn trùng con sóng
Nơi biển xa
Anh mãi nhớ mong về
Một nửa đời anh
Một nửa hy vọng
Em và biển
Là cả đời anh
Nơi một mái nhà
Có mẹ già và con trẻ
Chỉ một mình em
Ôm gánh tảo tần
Vẫn ân cần
Thay anh làm bố
Và giữ trọn
Đạo hiếu làm con
Gửi cho em
Muôn ngàn nỗi nhớ
Nơi đảo xa
Anh với biển nhớ em
Biển rì rào
Cho con sóng vỗ
Anh nhớ người
Buông khúc nhạc bài thơ
Dù ngăn cách
Muôn trùng con sóng
Nơi biển xa
Anh mãi nhớ mong về
Một nửa đời anh
Một nửa hy vọng
Em và biển
Là cả đời anh
Gửi cho em
Muôn ngàn nỗi nhớ
Nơi đảo xa
Anh với biển nhớ em
Biển rì rào
Cho con sóng vỗ
Anh nhớ người
Buông khúc nhạc bài thơ
Dù ngăn cách
Muôn trùng con sóng
Nơi biển xa
Anh mãi nhớ mong về
Một nửa đời anh
Một nửa hy vọng
Em và biển
Là cả đời anh
Em và biển
Là cả đời anh",,,sunbv56_song_dataset+vietlyrics,ZW6O6W8B,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_2416a42818,Sẽ Có Thiên Thần Thay Anh Yêu Em,SMS,ART_18b43c6a53,Sẽ Có Thiên Thần Thay Anh Yêu Em,ALB_97f71f13de,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/560354df532fc2a946711ed506d88e4a?authen=exp=1772905337~acl=/560354df532fc2a946711ed506d88e4a*~hmac=291f3a6797e74ad2a1b5b6c4fc1caf63,"Bài hát: Sẽ Có Thiên Thần Thay Anh Yêu
Ca sĩ: SMS
Ngồi đây nỗi nhớ vây quanh
Anh nhớ em nhiều
Lạnh mà giọt lệ
Đọng trên đôi mi vẫn chưa khô
Này em yêu nếu như một ngày
Em tỉnh dậy chợt
Không anh ở trên đời
Nụ cười anh lùi xa
Mãi trong màn đêm
Em yêu ơi dù anh đi xa
Thiên thần của anh
Mãi luôn bên em
Cầm tay em kể chuyện cho em
Rồi hát khi em cười dưới làn mưa
Em yêu ơi tìm anh nơi đây
Nằm hát sẽ thấy tiếng anh xa xa
Này em ơi anh đang ở đấy
Nhìn thấy trái tim của anh
Thiên thần đáng yêu
Ngồi đây nỗi nhớ vây quanh
Anh hóa thiên thần
Lạnh mà giọt lệ
Đọng trên đôi mi vẫn chưa khô
Này em yêu nếu như một ngày
Em tỉnh dậy chợt
Bên em có thiên thần
Nụ cười anh
Được thiên sứ mang vào đêm
Em yêu ơi dù anh đi xa
Thiên thần của anh
Mãi luôn bên em
Cầm tay em kể chuyện cho em
Rồi hát cho em một khúc nhạc vui
Em yêu ơi tìm anh nơi đây
Nằm khóc sẽ thấy bóng anh xa xa
Này em ơi xin em đừng khóc
Đừng khóc để thiên thần vui
Như anh cười lúc xưa
Nhớ mãi ánh mắt ngày nào
Khi đôi môi rung rung nghẹn ngào
Trong cơn mưa đêm ngọt ngào
Lời yêu em đã trao
Nhìn lại cuộc tình chia đôi
Giờ chỉ còn lại mình anh thôi
Để lại một mình anh trong đêm tối
Cuộc tình phai phôi
Em yêu ơi tìm anh nơi đây
Nằm khóc sẽ thấy bóng anh xa xa
Này em ơi xin em đừng khóc
Đừng khóc để thiên thần vui
Như anh cười lúc xưa",,,sunbv56_song_dataset+vietlyrics,ZWZEUCIU,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_c06bbaa4b3,Lời Xin Lỗi Muộn Màng (Beat),"Lê Yến Vy, KNK",ART_7ebfc54111,Im lặng Để Bỏ Qua,ALB_37f3ab2a10,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/f1f2bb57f5c38850f5afaea1b030856c?authen=exp=1772905340~acl=/f1f2bb57f5c38850f5afaea1b030856c*~hmac=0640f38bc761475e93b888c22d7e7a80,"Bài hát: Lời Xin Lỗi Muộn Màng (Beat)
Ca sĩ: Lê Yến Vy, KNK
3
2
1
Đến phút cuối
Em mới nhận ra tình yêu của anh
Dành cho em lâu nay
Thật quá lớn lao
Nhưng em vô tâm
Gạt hết bao yêu thương
Mà anh đã dành cho em từ lâu
Lời xin lỗi có lẽ cũng đã quá muộn rồi
Bởi trong tim anh nay đã
Mang riêng một bóng hình
Còn đâu nữa những ngày tháng đó
Khi ta bên nhau
Trách ai được đây
Tại vì em đã mất một tình yêu
Đêm cứ trôi qua thật mau
Tình yêu đó không còn lại
Để anh cố gắng viết nốt
Bài hát tặng riêng cho em
Một lần cuối vậy mà
Và nếu như em nghe
Hết bài hát của anh
Thì em nên biết anh vẫn cố gắng
Chờ đợi một điều là em sẽ quay trở về
Ở nơi xa xôi kia
Không biết em đang ở bên ai
Tình yêu đó giờ đã mãi
Không thuộc về anh
Lời xin lỗi có lẽ cũng đã quá muộn rồi
Bởi trong tim anh nay đã
Mang riêng một bóng hình
Còn đâu nữa những ngày tháng đó
Khi ta bên nhau
Trách ai được đây
Tại vì em đã mất một tình yêu
Cứ ngỡ sẽ quên được anh
Mà em nào hay
Dòng nước mắt
Giờ lăn xuống muộn màng
Liệu rằng trái tim em
Có thể yêu thêm một ai
Chỉ còn em đứng nhìn
Nhìn anh bước xa đời em mãi mãi
Chỉ còn em với nỗi đau mà thôi
Chẳng cần ai nữa hết ngoài anh
Giờ này anh nơi đâu người ơi
Chỉ còn lại nỗi nhớ đã khiến tim em nhói đau
Lời xin lỗi có lẽ cũng đã quá muộn rồi
Bởi trong tim anh nay đã
Mang riêng một bóng hình
Còn đâu nữa những ngày tháng đó
Khi ta bên nhau
Trách ai được đây
Tại vì em đã mất một tình yêu",,,sunbv56_song_dataset+vietlyrics,ZW9BAAI7,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_f011efb5c4,Tình Si,"Lâm Chí Khanh, Hiền Thục",ART_202d29fd5a,Trái Tim Vô Tình,ALB_6e082b23b1,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/a8199cbc292b2b85ddb2ae7ad2782927?authen=exp=1772905345~acl=/a8199cbc292b2b85ddb2ae7ad2782927*~hmac=ee8912631dbf6584ab189b8f5acfc02d,"Bài Hát: Tình Si
Ca sĩ: Lâm Chí Khanh ft. Hiền Thục
Tuổi đôi mươi
Tôi là kẻ si tình
Mê cô nàng
Mười tám xinh xinh
Nhìn đâu tôi
Cũng thấy bóng hình
Nghêu ngao một mình
Khúc hát tình si
Tuổi đôi mươi
Tôi bỗng hóa dại khờ
Mê cô nàng
Mười tám ngây thơ
Kêu tên em
Trong chiều một mình
Mang trong lòng
Mối tình ngẩn ngơ
Muốn nói với em hiền
Chất chứa trong lòng
Khi cơn mưa
Về trên phố nhỏ
Khi bóng nắng qua thềm
Khói thuốc xưa mềm
Hay trong men đắm say
Em có đến bên đời
Đắm đuối tuyệt vời
Như giai nhân
Vô tình vừa bước
Hãy để kẻ si tình
Nhắm mắt một mình
Mơ cô tiên
Trong chuyện thần tiên
Tuổi thơ ngây
Xuân mười tám ước vọng
Hé nụ cười
đời hóa mênh mông
Mùa thu vui
Mái tóc phiêu bồng
Vai má hao gầy
ấm áp mùa đông
Tuổi thơ ngây
Theo em dáng hay gầy
Cho đường chiều
Tà áo tung bay
Cho si mê
Anh chàng khờ dại
Theo em về
Ngỡ mình là mây
Tuổi đôi mươi
Tôi là kẻ si tình
Mê cô nàng
Mười tám xinh xinh
Nhìn đâu tôi
Cũng thấy bóng hình
Nghêu ngao một mình
Khúc hát tình si
Tuổi đôi mươi
Tôi bỗng hóa dại khờ
Mê cô nàng
Mười tám ngây thơ
Kêu tên em
Trong chiều một mình
Mang trong lòng
Mối tình ngẩn ngơ
Muốn nói với em hiền
Chất chứa trong lòng
Khi cơn mưa
Về trên phố nhỏ
Khi bóng nắng qua thềm
Khói thuốc xưa mềm
Hay trong men đắm say
Em có đến bên đời
Đắm đuối tuyệt vời
Như giai nhân
Vô tình vừa bước
Hãy để kẻ si tình
Nhắm mắt một mình
Mơ cô tiên
Trong chuyện thần tiên
Tuổi thơ ngây
Xuân mười tám ước vọng
Hé nụ cười
đời hóa mênh mông
Mùa thu vui
Mái tóc phiêu bồng
Vai má hao gầy
ấm áp mùa đông
Tuổi thơ ngây
Theo em dáng hay gầy
Cho đường chiều
Tà áo tung bay
Cho si mê
Anh chàng khờ dại
Theo em về
Ngỡ mình là mây
Mang trong lòng
Mối tình ngẩn ngơ",,,sunbv56_song_dataset+vietlyrics,ZW60CDBA,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_2b7afac176,Thả Trôi Phiền Muộn,Diệu Đan,ART_cdeaf1410d,Phù Sinh Như Mộng Vol. 11,ALB_f56c9bcd6f,nhạc tôn giáo,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/77c3eaf7c73117b55cd7c9b57f6de112?authen=exp=1772905346~acl=/77c3eaf7c73117b55cd7c9b57f6de112*~hmac=d71f1e22097641b4dc0873ba6ea56652,"Ngày mới sang vườn ai nở hoa vàng
Chờ nắng lên rạng soi màn đêm tối
Lòng thấy vui cất tiếng ca yêu đời
Rộn rã ôi đời tươi mới
Dù khó khăn ta vẫn luôn mỉm cười
Trời mãi xanh cơn mưa rào trôi nhanh
Đừng oán than ôm nỗi đau trong lòng
Rồi sẽ qua trôi muộn phiền
Tay trong tay nhịp bước
Bước đi thật êm
Mang tâm tư nhân ái xóa dịu khổ đau
Tay trong tay cùng góp
Góp thêm niềm vui
Để cuộc đời này tràn dâng phơi phới
Cùng hát vang la la la la la
Đẹp xiết bao ta trao nhau chan hòa
Đời mãi yên an vui trong tỉnh thức
Cùng hát vang
La la la la la la la
Đẹp xiết bao ta trao nhau chan hòa
Đời mãi yên tâm ta luôn an bình
Ngày mới sang vườn ai nở hoa vàng
Chờ nắng lên rạng soi màn đêm tối
Lòng thấy vui cất tiếng ca yêu đời
Rộn rã ôi đời tươi mới
Dù khó khăn ta vẫn luôn mỉm cười
Trời mãi xanh cơn mưa rào trôi nhanh
Đừng oán than ôm nỗi đau trong lòng
Rồi sẽ qua trôi muộn phiền
Tay trong tay nhịp bước
Bước đi thật êm
Mang tâm tư nhân ái xóa dịu khổ đau
Tay trong tay cùng góp
Góp thêm niềm vui
Để cuộc đời này tràn dâng phơi phới
Cùng hát vang
La la la la la la la
Đẹp xiết bao ta trao nhau chan hòa
Đời mãi yên an vui trong tỉnh thức
Cùng hát vang
La la la la la la la
Đẹp xiết bao ta trao nhau chan hòa
Đời mãi yên tâm ta luôn an bình
Cùng hát vang
La la la la la la la
Đẹp xiết bao ta trao nhau chan hòa
Đời mãi yên an vui trong tỉnh thức
Cùng hát vang
La la la la la la la
Đẹp xiết bao ta trao nhau chan hòa
Đời mãi yên tâm ta luôn an bình
Đời mãi yên tâm ta luôn an bình
La la la la la la la la
La la la la la la la la
La la la la la la la la la la
La la la la la la la la la la
La la la la la la la la la la
La la la la la la la la",,,sunbv56_song_dataset+vietlyrics,Z60UI708,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_c899ac3fc3,Cho Ngày Mai Nụ Cười,Lê Vy,ART_0e30d7496e,Cho Ngày Mai Nụ Cười (Single),ALB_56bc05ce89,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/6f12eda1fa77b1f43a3e3832a6af814c?authen=exp=1772905349~acl=/6f12eda1fa77b1f43a3e3832a6af814c*~hmac=c4c645ef6cd037646b5b09e589c12232,"Bài hát: Cho Ngày Mai Nụ Cười
Ca sĩ: Lê Vy
Những cánh hoa rơi em thấy
Khi gió qua
Chơi vơi cánh hoa mỏng manh
Mãi cho mắt nhòa
Như nắng mai chưa tỉnh giấc
Cho ước mơ xa vời xa
Đâu
Bến bờ em đến
Có lúc em như gục ngã
Buông cánh bay
Chơi vơi cánh chim lạc lối
Bỏ quên tháng ngày
Bôi dấu chân quen còn thấy
Dịu dàng em đến ngày mai
Cho dư âm thôi gọi tên
Những giông tố
Đã lấp che đi nụ cười
Nỗi khao khát
Trong em như muốn thành lời
Ngày mai sẽ đến thôi
Vùng trời đỗi yên bình
Có chăng cơn mưa nào mãi rơi
Những cánh hoa rơi em thấy
Khi gió qua
Chơi vơi cánh hoa mỏng manh
Mãi cho mắt nhòa
Như nắng mai chưa tỉnh giấc
Cho ước mơ xa vời xa
Đâu
Bến bờ em đến
Có lúc em như gục ngã
Buông cánh bay
Chơi vơi cánh chim lạc lối
Bỏ quên tháng ngày
Bôi dấu chân quen còn thấy
Dịu dàng em đến ngày mai
Cho dư âm thôi gọi tên
Những giông tố
Đã lấp che đi nụ cười
Nỗi khao khát
Trong em như muốn thành lời
Ngày mai sẽ đến thôi
Vùng trời đỗi yên bình
Có chăng cơn mưa nào mãi rơi
Những giông tố
Đã lấp che đi nụ cười
Nỗi khao khát
Trong em như muốn thành lời
Ngày mai sẽ đến thôi
Vùng trời đỗi yên bình
Có chăng cơn mưa nào mãi rơi
Có chăng cơn mưa nào mãi rơi",,,sunbv56_song_dataset+vietlyrics,ZW7AAZ66,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_4e23104b49,Cũng Đành Lãng Quên,Đan Trường,ART_d7d6ae2597,,,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/9ea9c368779f7a9d3ff42b16aa978a2c?authen=exp=1772905345~acl=/9ea9c368779f7a9d3ff42b16aa978a2c*~hmac=c04535f76db24a4c1a7d40ef6ebb449f,"Bài Hát: Cũng Đành Lãng Quên
Ca sĩ: Đan Trường
Thoáng chút dấu yêu
Bên kỷ niệm đã xa
Cuộc tình mong manh
Quá hững hờ
Một người đi xa
để trăng vàng
Nhung nhớ
Một thưở đam mê
Biết mơ mộng
Tình yêu
Quấn quít dấu chân
Bên sân trường
Lá bay
Từng giọt mưa hôn
Dấu ân tình
Tình buồn ai trao
để cho lòng
Cay đắng
Thương trái tim côi
Ngỡ ngàng
Tình ơi hỡi tình
Người nỡ quên khi
Ta trót yêu thương người
Giờ hai phương trời
Riêng mình ngồi đây
Mà nhớ thương
Thương nhớ
Tình đã
Gởi theo câu hát
Sao còn
Xót xa lòng ta
Cũng buồn
Tràn dâng đắng môi
Cũng đành
Lãng quên mà thôi
Thức giấc giữa khuya
Cho ngỡ ngàng
Giấc mơ
Ngoài vòng tay ôm
Quá ơ thờ
Người còn nơi đây
Bờ vai mềm
Tóc xõa
Còn niềm yêu thương
Xiết nát tan
Tình ta
Hãy cứ ái ân
Cho trọn niềm
đớn đau
Rồi ngày mai
Em bước qua cầu
Cuộc tình chia xa
để muôn đời
Thương nhớ
Dấu vết yêu thương
Xóa mờ
Tình ơi hỡi tình
Người nỡ quên khi
Ta trót yêu thương người
Giờ hai phương trời
Riêng mình ngồi đây
Mà nhớ thương
Thương nhớ
Tình đã
Gởi theo câu hát
Sao còn
Xót xa lòng ta
Cũng buồn
Tràn dâng đắng môi
Cũng đành
Lãng quên mà thôi
Tình ơi hỡi tình
Người nỡ quên khi
Ta trót yêu thương người
Giờ hai phương trời
Riêng mình ngồi đây
Mà nhớ thương
Thương nhớ
Tình đã
Gởi theo câu hát
Sao còn
Xót xa lòng ta
Cũng buồn
Tràn dâng đắng môi
Cũng đành
Lãng quên mà thôi",,,sunbv56_song_dataset+vietlyrics,ZWZCEWZ8,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_27cee81058,Mọi Chuyện Đều Ổn,Mr Reno,ART_f2d443b61a,Mọi Chuyện Đều Ổn,ALB_d49d0472c7,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/b57067e211f9986dbe4d25ff644a81d0?authen=exp=1772905348~acl=/b57067e211f9986dbe4d25ff644a81d0*~hmac=f0a7efcc9e25f220dd8a370217ecc29e,"Bài Hát: Mọi Chuyện Đều Ổn
Ca Sĩ: Mr Reno
trong tình yêu
nào ai biết khi biệt ly
còn vui đó những ngày qua
ngày hôm nay sao cách xa
nhớ mà chi
người đi cũng đã đi rồi
còn thương tiếc còn nghĩ suy làm gì
quên sầu đi
tình yêu chỉ như làn mây
càng cố giữ trong vòng tay
càng bay đi xa mãi mãi
vòng xoay tình yêu
vì sao cố chấp trong lòng
càng đau khổ
càng mất đi hiện tại
cứ cố gắng níu tay một người
thì người cũng đã đi mất rồi
trong khi xung quanh ta
bao nhiêu điều
làm trái tim ta ấm áp
sẽ có những lúc bên gia đình
làm lòng ta ấm lên mỗi ngày
xung quanh ta bao nhiêu
anh em bạn bè
luôn sẻ chia gian khó
tình yêu chỉ như là
một màu sắc trong cuộc đời này
nỗi đau nào
rồi cũng sẽ qua
trong tình yêu
nào ai biết khi biệt ly
còn vui đó những ngày qua
ngày hôm nay sao cách xa
nhớ mà chi
người đi cũng đã đi rồi
còn thương tiếc còn nghĩ suy làm gì
quên sầu đi
tình yêu chỉ như làn mây
càng cố giữ trong vòng tay
càng bay đi xa mãi mãi
vòng xoay tình yêu
vì sao cố chấp trong lòng
càng đau khổ
càng mất đi hiện tại
cứ cố gắng níu tay một người
thì người cũng đã đi mất rồi
trong khi xung quanh ta
bao nhiêu điều
làm trái tim ta ấm áp
sẽ có những lúc bên gia đình
làm lòng ta ấm lên mỗi ngày
xung quanh ta bao nhiêu
anh em bạn bè
luôn sẻ chia gian khó
tình yêu chỉ như là
một màu sắc trong cuộc đời này
nỗi đau nào
rồi cũng sẽ qua
cứ cố gắng níu tay một người
thì người cũng đã đi mất rồi
trong khi xung quanh ta
bao nhiêu điều
làm trái tim ta ấm áp
sẽ có những lúc bên gia đình
làm lòng ta ấm lên mỗi ngày
xung quanh ta bao nhiêu
anh em bạn bè
luôn sẻ chia gian khó
tình yêu chỉ như là
một màu sắc trong cuộc đời này
nỗi đau nào
rồi cũng sẽ qua
nỗi đau nào
rồi cũng
phôi pha",,,sunbv56_song_dataset+vietlyrics,ZW6DOI7W,needs_manual_annotation,pipeline_v2_expansion,
RMVM_S_5335b6da2a,Cố Bước,Nam Hy,ART_67fc69235e,Nhân Duyên Tình Thế,ALB_88ac80134b,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/1c6608198b76864cd89ddd6a49fdb258?authen=exp=1772905348~acl=/1c6608198b76864cd89ddd6a49fdb258*~hmac=4b1271d239add3042c59e907c99eb763,"Bài Hát: Cố Bước
Ca Sĩ: Pio Nguyễn
Em hôm nay em
Về nơi chốn nao
Hôm nay em rời xa thật rồi
Một mình anh lê thê
Bước chân lặng thầm
Tìm lại bao yêu thương
Thuở xưa một mình
Cố bước đi qua thời gian
Đêm cho cô đơn
Mình anh với anh
Đêm nay không có em kề bên
Cuộc tình ta chỉ là
Thoáng qua mà thôi
Cố níu giữ đôi tay của em
Nhưng không thể nào với đến
Em đã xa thật sao
Em bước đi về đâu
Khoảnh khắc đã vụt trôi
Từng kỉ niệm đôi ta
Anh đã mất em thật sao
Anh đã mất luôn niềm tin
Trống vắng trong màn đêm
Giờ chỉ còn nơi đâu
Chỉ mỗi riêng mình anh
đêm vắng không còn ai
Chắc có lẽ bây giờ đây
Chỉ còn lại trong anh
Phút ban đầu
Em hôm nay em
Về nơi chốn nao
Hôm nay em rời xa thật rồi
Một mình anh lê thê
Bước chân lặng thầm
Tìm lại bao yêu thương
Thuở xưa một mình
Cố bước đi qua thời gian
Đêm cho cô đơn
Mình anh với anh
Đêm nay không có em kề bên
Cuộc tình ta chỉ là
Thoáng qua mà thôi
Cố níu giữ đôi tay của em
Nhưng không thể nào với đến
Em đã xa thật sao
Em bước đi về đâu
Khoảnh khắc đã vụt trôi
Từng kỉ niệm đôi ta
Anh đã mất em thật sao
Anh đã mất luôn niềm tin
Trống vắng trong màn đêm
Giờ chỉ còn nơi đâu
Chỉ mỗi riêng mình anh
đêm vắng không còn ai
Chắc có lẽ bây giờ đây
Chỉ còn lại trong anh
Em đã xa thật sao
Em bước đi về đâu
Khoảnh khắc đã vụt trôi
Từng kỉ niệm đôi ta
Anh đã mất em thật sao
Anh đã mất luôn niềm tin
Trống vắng trong màn đêm
Giờ chỉ còn nơi đâu
Chỉ mỗi riêng mình anh
đêm vắng không còn ai
Chắc có lẽ bây giờ đây
Chỉ còn lại trong anh
Phút ban đầu",,,sunbv56_song_dataset+vietlyrics,ZW78ABBA,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_9d7d6e0e31,Anh Lầm (Beat),Thành Đại Siêu,ART_b2e564a75e,Anh Lầm (Single),ALB_7a6779f00d,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/c2a887bba9df510b0e9f25f4b8292f38?authen=exp=1772905348~acl=/c2a887bba9df510b0e9f25f4b8292f38*~hmac=b79b0467657600a08cf65f285b957e73,"Bài hát: Anh Lầm (Beat)
Ca sĩ: Thành Đại Siêu
Từ khi anh biết
Những chát đắng trong tình yêu
Anh mới hiểu ra
Những yêu dấu đã nhạt nhòa
Tình yêu đã vụt tan
Thì lòng người cũng đổi thay
Theo thời gian
Ai đúng ai sai
Chẳng còn gì mà hối tiếc
Có lẽ anh đã mù lòa
Không nhìn được thấy
Thấy được lòng em
Cũng có lẽ anh vẫn dại khờ
Nên luôn yêu em
Yêu trong trong nước mắt
Để đến lúc lắng nghe tiếng cười
Những lời dối trá trên bờ môi
Người đã cho anh
Con tim hoang mang là em đó
Chỉ biết khóc khóc trong tiếng cười
Vì tận sâu đôi mắt ấy có thấy anh đâu
Chỉ biết giấu sau đôi mắt người
Khung trời yêu thương
Bên bờ bờ môi khác
Nhấp những chát đắng
Say trong tiếng nhạc nhìn người lừa dối
Anh vẫn lặng câm
Có lẽ anh lầm
Nên luôn yêu em giá như anh lầm
Có lẽ anh đã mù lòa
Không nhìn được thấy
Thấy được lòng em
Cũng có lẽ anh vẫn dại khờ
Nên luôn yêu em
Yêu trong trong nước mắt
Để đến lúc lắng nghe tiếng cười
Những lời dối trá trên bờ môi
Người đã cho anh
Con tim hoang mang là em đó
Chỉ biết khóc khóc trong tiếng cười
Vì tận sâu đôi mắt ấy có thấy anh đâu
Chỉ biết giấu sau đôi mắt người
Khung trời yêu thương
Bên bờ bờ môi khác
Nhấp những chát đắng
Say trong tiếng nhạc nhìn người lừa dối
Anh vẫn lặng câm
Có lẽ anh lầm
Nên luôn yêu em giá như anh lầm
Chỉ biết khóc khóc trong tiếng cười
Vì tận sâu đôi mắt ấy có thấy anh đâu
Chỉ biết giấu sau đôi mắt người
Khung trời yêu thương
Bên bờ môi khác
Nhấp những chát đắng
Say trong tiếng nhạc nhìn người lừa dối
Anh vẫn lặng câm
Có lẽ anh lầm
Nên luôn yêu em giá như anh lầm
Có lẽ sau tất cả anh đã sai
Vì tim anh yêu em quá nhiều",,,sunbv56_song_dataset+vietlyrics,ZW9EI77E,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_67d9775055,Chào Em Chào Xinh Tươi,"Thu Phương, Trung Kiên",ART_34399a5110,Chào Em Chào Xinh Tươi,ALB_8ff78cd554,,,unknown,TIER_C,,unverified_null,,https://a128-z3.zmdcdn.me/2eec9ba1d3cbd1e25379392b5696bf56?authen=exp=1772905349~acl=/2eec9ba1d3cbd1e25379392b5696bf56*~hmac=8c0870820a346df6b193ddb8643cff3c,"Bài hát: Chào Em Chào Xinh Tươi
Ca sĩ: Thu Phương, Trung Kiên
Chào em chào xuân tươi
Xin chào xinh ngoan em thướt tha
Xôn xao màu mây
Tà áo đùa bay trên đường về
Lung linh hàng cây
Xòa bóng để em thướt tha
Ôm cặp sách nghiêng nghiêng
Mộng mơ trong lòng hiền
Lòng đang lớn lên
Bao tình thương xanh ngát thôi
Bạn bè sánh vai nhìn nhau mắt nai
Vào ra cùng nhau
Từng sớm mai êm đềm quá
Nụ cười sách thơm
Mầm cây mới ươm
Mai đây lớn thành hoa
Tỏa hương rất xa
Chào em chào xuân tươi
Xin chào xinh ngoan em thướt tha
Em như mùa xuân
Về thắp niềm vui cho cuộc đời
Em như mầm xanh lộc biếc
Về cho thế gian
Em là áng mây bay
Mang trái tim mặt trời
Ngồi ngoan giữa ấm êm
Trường yêu mơ cánh bay
Bạn bè sánh vai nhìn nhau mắt nai
Vào ra cùng nhau
Từng sớm mai êm đềm quá
Nụ cười sách thơm
Mầm cây mới ươm
Mai đây lớn thành hoa
Tỏa hương rất xa
Chào em chào xinh tươi
Chào em chào xinh ngoan
Chào em chào xinh tươi
Chào em chào xinh ngoan
Chào em chào xinh tươi",,,sunbv56_song_dataset+vietlyrics,ZWZB8FIB,needs_manual_annotation,pipeline_v2_expansion,
