song_id,title,artist,genre,collection_status,collection_method,image_width,image_height,image_format,size_bytes
RMVM_S_0e3602c365,Bởi Vì Thế,Minh Trang LyLy,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_5c1f1ba905,Tâm Sự Đời Tôi (Live),"Hoàng Nhung, Châu Ngọc Hà",BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_6dbcb296e8,Có Trăng Quên Đèn,Võ Minh Lê,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_d6c63187f1,Như Vẫn Còn Yêu,Vy Oanh,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_0fefc46ae2,Anh Đợi Em Này (Remix),Hồng Dương,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_3711bff17e,Anh Không Thể Nào Quên,Tăng Anh Tuấn,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_2032f105b3,Yêu Em Vàng Thu Lá Đổ,Tấn Minh,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_d5d4a12bce,Cho Họ Ghét Đi Em,Huỳnh James,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_b56b20ac6f,Phải Dừng Lại Thôi (Remix),"Hana Cẩm Tiên, TVk",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_d1903b5c3a,Nếu Không Có Bé Trong Nhà,Bé Minh Vy,CHILDREN,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_6da3aca0c8,Nói Với Anh Đôi Lời,Đức Ứng,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_db2240851b,Được Tin Em Lấy Chồng (Remix),Khưu Huy Vũ,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_ed90450494,TÌNH YÊU LÀ GÌ VẬY HA,"Mr.KAYZ, KhangG-B",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_e1bb6133bf,Giấc Mơ Riêng Em,Sarah Lê,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_7c60b37537,Liên Khúc Nếu Đời Không Có Em,"Trung Nghĩa, Lâm Minh Khôi",BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_714e3915dd,Anh! Nghe Em Nói,NgânT,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_8b0baa992f,Đường Tôi Đi Dài Theo Đất Nước,Trường Kha,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_64fb893392,Gốc Phố Rêu Phong,Lưu Bích,INSTRUMENTAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_92ead483d2,Họa Màu Nước Mắt,"Kenny You, Gon",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_51ceabebd7,Sunday Buồn,"Ánh Minh, Mai Tiến Dũng",INSTRUMENTAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_6e97b7bc47,Em Vẫn Chưa Về (Cover),Phạm Minh Huy,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_a0ea11c628,Mênh Mông Tình Buồn,Thu Minh,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_a17395526a,Câu Trả Lời,"Tiên Tiên, Trang",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_38520a4319,Bạc Lòng,Kim Tuyến,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_2d96712d47,Đôi Lời Tình Ca (Live at Hội Đồng Hội 2020),Hoàng Dũng,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_06072878ce,Cơn Mưa Xóa Nhòa,Thiên Phong,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_a3a51c70de,Cứ Nói Yêu Lần Này (Cukak Remix),"Lil Z, CUKAK",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_6a3072d920,Giữ Lại Chút Hương Tình,"Bin Trần, Minh Tài, Thịnh Trần",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_86e9beed0d,2 Thế Giới,Lâm Nguyên,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_ff7543ba92,Đám Cưới Anh Và Em,Đào Nguyễn Ánh,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_c99d9372c2,Buông... Em Yêu Anh,AndyShin,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_55bf67162e,Em Là Người Yêu Cũ,Hoàng Đăng Thanh,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_0d56e8c21f,Ngắm Nhìn,Lee Phú Quý,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_e38fcc5fee,Cuộc Đời Sương Gió,Vũ Hoàng,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_8a8ef2252b,Anh Có Lỗi Gì,"Balin, SOUND HIT",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_1c8150a109,Một Đời Yêu Anh,Sa Huỳnh,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_83a5db3a8e,Anh Không Thể Lo Cho Em,Tâm Đức Tài,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_4a608d638d,Cho Em Xin Lỗi Đi Mà,LyLy,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_63f132da89,Cô Đơn Không Đáng Sợ,Thành Sơn,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_cb1f2223ff,Khúc Tự Tình Mùa Xuân,Uyên Nguyên,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_d364002a8a,Tân Quý Phi Say Rượu,Lee Phú Quý,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_485da97266,Liên Khúc Nhạc Xuân Remix Số 6,Peto,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_e6d764658f,Chiều Xuân - Thì Thầm Mùa Xuân,"Various Artists, Lê Trần Media",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_5307166f37,Cho Anh Xin Thêm 1 Phút,"Trịnh Thăng Bình, Liz Kim Cương",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_713cd25d1f,Chung Thân (Live),"Bạch Công Khanh, Hoài Lâm",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_9cb9eee3fc,Anh Biết Anh Sai Em Ơi,Đỗ Phú Quí,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_62f70c080d,Ai Nói Dối Nhận Đi,Lưu Hiền Trinh,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_d10979d067,Bảy Bước Tới Mùa Hè,Đào Líuloo,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_4183a036f1,Biệt Ly - Dù Khóc Một Dòng Sông,HA Live,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_edd92571ff,Để Tang Quá Khứ (DJ Power Remix),Bằng Cường,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_cfd9547ffa,Hương Tình Gái Quê,Hương Thủy,INSTRUMENTAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_b161f605dd,Bolero Miệt Vườn,Trường Sơn,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_b7dd0de77a,Thời Thơ Ấu Đã Xa,Mây Trắng,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_9e2664735a,Dấu Vết Thời Gian,Deep Blue Sea,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_89192cabe6,Bèo Dạt Mây Trôi (Remix),Thu Phương,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_edf06cf0a5,Câu Tre Lắt Lẻo,Bé Phương Nhi,CHILDREN,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_5094990938,Biển Nỗi Nhớ Và Em (Live at Đồng Dao),Hoài Lâm,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_01ba107d62,NGƯỜI PHU KÉO MO CAU (LOFI VERSION),Bùi Phi Long,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_73203ab874,Mùa Nắng Vừa Qua,"Tú Phương, Minh Cà Ri",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_142d0aeb74,Dạo Này Em Có Còn Thức Đêm,Hades,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_107c170d93,Tặng Nhau Đóa Hồng,Mỹ Lan,INSTRUMENTAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_c28e4933da,Đừng Trách Cha Mẹ Nghèo,Thương Nguyễn,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_c419d89f38,Biển Cạn,Minh Thu,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_2fda9a20d3,Ly Rượu Mừng (2024 Version),Lưu Ánh Loan,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_401a275703,Nàng Trung Hoa Xinh Đẹp,Họa Mi,INSTRUMENTAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_8a60c12cbe,Níu Lấy Tay Anh,Vĩnh Thuyên Kim,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_bca9b352ec,Ký Ức Sau Màn Mưa,Gia Ly,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_afd0e94d12,Anh Cứ Thử Quên Em,Trang Nhung,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_c08bf17e16,Người Vội Ra Đi,Phạm Khánh Hưng,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_045877e12c,Chào Mùa Xuân Mới (Beat),"Lưu Minh Tuấn, Quách Beem, Huy Nam (A#)",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_7ee57225a5,Dấu Vết Cuộc Tình,Xuân Phú,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_11bf555ad8,Em Nào Biết,Thương,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_3e622a27fa,Đôi Cánh Ước Mơ,Various Artists,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_a816e962ee,Duyên Nợ Miền tây,Minh Nghĩa,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_d1f6311b25,"Liên Khúc: 60 Năm Cuộc Đời, 20-40","Nguyễn Hưng, Như Loan",BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_03e48586ab,1000 Năm Lệ Tình Vương,Yamix Hầu Ca,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_059eb612b8,Anh Có Làm Gì Đâu,"Hồ Việt Trung, BlackBi",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_aebcce41e2,Giáng Sinh Để Nói,"Yanbi, Yến Lê",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_1e0fc0ed44,Những Ngày Ấu Thơ,Bé Bào Ngư,INSTRUMENTAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_cf8558fd7e,Bao Lâu Để Quên Một Người?,Suncutehehe,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_f2adbf27d5,Lại Gần Anh Chút Thôi,Linh Lor,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_a7b8c8a1ee,Có Lẽ Quá Khó Để Quên Một Người,"1nG, Namlee, D.Blue",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_a86f0c0af6,Khúc Giao Mùa Remix,Peto,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_d613ae763e,Cơn Mưa Ngang Qua (Remix 2022),Sơn Tùng M-TP,DANCE_EDM,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_63e2681d1f,Khi Chọn Yêu Anh (New Version),Kim Ny Ngọc,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_1ccd942f81,Tôi Tin GiêSu,Diệu Hiền,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_8600ed29fc,Còn Trách Nhau Làm Gì,Hồ Lệ Thu,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_6691cf1179,Giọt Nước Mắt Ngà,Họa Mi,INSTRUMENTAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_077d0d1b3f,Dương Tính Với Thính,Tân Trần,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_455c40d32d,Tết Đến Rồi Sao Chẳng Thấy Em Đâu,HIT,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_e40f5a9192,Chúng Ta Là Thế Nào,Thương,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_af1e51752c,Cho Em Một Lối Về,Phương Thanh,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_4cc5cf90bc,Đi Qua Những Mùa Mưa Bay,N.Thảo,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_969a83aff0,Sai Lầm Của Anh Cover,Thương Võ,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_c9f5749170,Có Chờ Anh Ta,"Cà Nâu, TB Music",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_6223098a30,Ngày Em Quay Lại,Mars Anh Tú,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_7e34e921ae,Con Gái Quê Em (Em Là Nhất Miền Tây 2),"Võ Lê Mi, Jin Tuấn Nam",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_11122f6e6f,Yêu Xuân Yêu Đời,Phi Bằng,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_679698b6e3,Quán Trọ Dân Gian,"Thanh Ngân, Mai Tiến Đạt",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_79a518fe8d,KÝ ỨC SÓT LẠI,"Hast, Piens, Khiem",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_c5f18dc48c,Đà Lạt Của Chúng Ta,Vicky Nhung,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_488de358ef,Hát Về Anh,135 Band,REVOLUTIONARY,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_4680140f2b,Anh Vẫn Mãi Yêu,Hot Boy Xăm Trổ (Hoàng Anh Lê),POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_af4faaa940,Xót Xa Bông Súng Đợi Chờ,Đan Trường,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_1dfc6babcd,Bằng Lăng Tím Buồn,Nguyễn Đông,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_776b88f256,Cháu Hát Về Đảo Xa,Bé Hạnh Trang,CHILDREN,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_f14fe039d0,Ngậm Ngùi,Sô Diễn Cuộc Đời,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_f5f3db5edb,Người Em Yêu Không Phải Tôi (Beat),Lâm Triệu Vỹ,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_cbafed03d9,Cuộc Tình Cuối,Trường Sơn,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_1020b1e51c,Chiều Mưa Lũ,Mạnh Quỳnh,INSTRUMENTAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_eb30c78edd,Cha Mẹ Là Quê Hương,Lâm Gia Thành,INSTRUMENTAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_9988a211e9,Xuân Xa Mẹ,Ái Như,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_e7992dce67,Hạnh Phúc Quanh Đây,Mai Quốc Huy,INSTRUMENTAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_b0a9242f29,Em Nào Có Tội (Vinahouse),Thương Võ,DANCE_EDM,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_6140253a40,Còn Lại Gì Cho Nhau,Thiên Trường,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_0e3a2df2ce,Tan Đi,Cú,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_bda010d52d,Em Yêu Anh Hơn Em Nghĩ,Sarah Lê,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_2c81220534,Nỗi Lòng Người Đi,Anh Trinh,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_b5b6aa873c,Lười Yêu,Bảo Anh,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_7da53beb97,Bao Giờ Em Lấy Chồng,Mai Thiên Vân,INSTRUMENTAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_bbca419bf2,Nắng Lên Xóm Nghèo,Bảo Hân Bolero,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_a5f291789f,Đường Tím Bằng Lăng,"Văn Đình Tới Nguyễn, Lê Tiểu Thúy",BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_9a6c24c01c,"Anh Thương Em , Em Yêu Ai",Đinh Tùng Huy,DANCE_EDM,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_d259c93a80,Nặng Tình,Khả Hiệp,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_74d962bf40,Cô Đơn Ơi,Nguyễn Thương,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_e821a3e231,Em Là Cố Chấp Duy Nhất Của Đời Anh (WRC Remix),"Thiên Tú, Zin Media Group",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_57fad7bf55,Liên Khúc Nhớ Người Yêu,"Lưu Chí Vỹ, Lưu Ánh Loan",BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_92ae4b78f8,Men Tình Nhân Gian,Gia Bin,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_955b961aa9,Tâm Hồn Đẹp,Khải Đăng,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_ae9b5cabbd,Chạm Gần Thêm Thương,Trúc Nhân,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_67315a3728,Đêm Giao Thừa Tĩnh Lặng (The Silent NY’s Eve),Phạm Mai Anh,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_40aac3d09e,Điều Em Không Muốn Nghe,"QNT, Dick",RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_ff453d8f50,Gặp Nhau Một Thời Xa Nhau Một Đời (Version 2),Đình Bình,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_81cd79e251,Vì Sao Em Khóa Máy,Lâm Chấn Huy,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_79301c94d4,Finding You,"Chi Pu, Hứa Kim Tuyền",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_bdc43a464a,Ngày Xưa Anh Nói (New Version),"Vũ Hoàng, Thạch Thảo",BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_6fe601a723,Bâng Khuâng Chiều Mưa,Vân Quang Long,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_6884bacc36,Con Mạnh Mẽ Lắm Con Ơi!,Thu Thủy,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_9eb49604ca,Anh Sợ Mất Em (Beat),365DaBand,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_3675ed3646,Hãy Quên Đi Buồn Đau,Minh Thư,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_b053477007,Anh Sẽ Đưa Em Đi,"KISSY, Tân Trần",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_38c3b0cd93,Hoa Cúc Ngập Tràn Khắp Núi,Thiên An,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_a055324dc1,Dù Anh Nghèo (Rumba),"Quân Bảo, Hồ Phương Liên, CT",BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_ab2f0ac5f5,Hết Yêu Thì Em Cứ Đi,Bùi Vĩnh Phúc,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_d31b625bce,Bỏ Lỡ Nhau Rồi (Lofi Version),"Hải Nam, Freak D",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_9379126bdb,Thế Giới Gọi Tắt Là Em,Vương Thiên Tuấn,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_e89f81dfb7,Bình Yên Là Trở Về,"Tuấn Hii, Thảo Phạm",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_b5cbeab9f5,Chỉ Là Giấc Mơ Qua,Lưu Bích,INSTRUMENTAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_e591cd1146,Em Hài Lòng Rồi Đúng Không?,Cao Nam Thành,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_1aacef14b2,Đừng Gọi Em Là Mặt Trời,"Đoàn Minh Quân, MAI",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_cae06eabee,Vài Ba Cảm Xúc,Minh Tài,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_770a5adcfe,Hương Tình Xưa,"Tuấn Sông Thu, Quang Lê, Hạ Vân",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_495fc4884d,Hát Về Miền Quê Mới,Thu Hiền,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_93d23335dd,Lỗi Của Anh,"Lê Vương, Quang Tùng",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_b30398579b,Chuyện Con Trai Con Gái,"Đoàn Việt Phương, Vũ Trâm Anh",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_ad7e6d570b,Anh Sẽ Đợi (TLong Remix Ver 2),"TLong, Tô Minh, HOA HỒNG DẠI MUSIC",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_8e3bc920db,Ghép Môi,OSAD,RAP_HIPHOP,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_5d07e293ce,Giết Người Trong Mộng,Ngọc Anh,INSTRUMENTAL,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_811875430c,Chiều Lên Đỉnh Sa Mù,Trang Nhung,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_67f960e9a4,Chỉ Anh Nghĩ,Hồng Duy,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_0985feb346,Yêu Lâu Mới Thấu,Vũ Uyên Nhi,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_1342bba721,Hai Sắc Mùa Xuân,"Hồng Phượng, Vũ Linh",BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_956c952346,Người Yêu Có Crush,"RYAN, NALO, CM1X",POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_d52a8f0f67,Liên Khúc Biết Đến Bao Giờ,Phước Lộc,BOLERO_TRUTINH,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
RMVM_S_bf7511b9f7,Cô Gái Với Nụ Cười Việt Nam,Tạ Quang Thắng,POP_BALLAD,MISSING,NO_VALID_IMAGE_URL,0,0,NONE,0
