song_id,title,artist,artist_id,album,album_id,source_genre,genre,label_source,tier,release_year,release_year_source,audio_path,audio_url,lyrics,cover_path,cover_url,source,source_id,annotation_status,annotator_id,annotation_agreement
RMVM_S_fdc2f0a609,Anh Đi Qua Để Lại,Lưu Bích,ART_4c4952faa8,,,new age / world music,INSTRUMENTAL,source_tag_verification,TIER_B,,unverified_null,,https://a128-z3.zmdcdn.me/e1e940811d726fbaed694ec6a6d9ec94?authen=exp=1772904687~acl=/e1e940811d726fbaed694ec6a6d9ec94*~hmac=60792eefbc56a3872e5dde0c933a1a3d,"Bài Hát: Anh Đi Qua Để Lại
Ca sĩ: Lưu Bích
Còn đâu anh hỡi
Hơi ấm cho nhau nồng nàn
Còn đâu anh hỡi
Giây phút bên nhau
Thề sẽ không quên
Còn đâu anh hỡi
Câu nói yêu thương
Vòng tay ân tình
Đã trao
Để nhắn.... lần cuối...
Còn đâu anh hỡi
Ta đã trao nhau
Mặn nồng
Còn đâu anh hỡi
Ta hứa bên nhau
Tình mãi thắm sâu
Còn đâu anh hỡi
Giây phút bên nhau
Trong ánh mắt muộn màng
Cuốn ta...
Vào nơi thiên đàng...
Anh đi qua để lại
Cuộc tình hấp hối
Trong đêm
Nghe đâu đây
Kỷ niệm,
Một lần nhớ mãi
Trong tim
Anh đi qua để lại
Một người tiếc nuối
Không nguôi
Một người
Sẽ mãi chơi vơi
Một người nhớ nhung
Xa vời...
Còn đâu anh hỡi
Ta đã trao nhau
Mặn nồng
Còn đâu anh hỡi
Ta hứa bên nhau
Tình mãi thắm sâu
Còn đâu anh hỡi
Giây phút bên nhau
Trong ánh mắt muộn màng
Cuốn ta...
Vào nơi thiên đàng...
Anh đi qua để lại
Cuộc tình hấp hối
Trong đêm
Nghe đâu đây
Kỷ niệm,
Một lần nhớ mãi
Trong tim
Anh đi qua để lại
Một người tiếc nuối
Không nguôi
Một người
Sẽ mãi chơi vơi
Một người nhớ nhung
Xa vời...
Anh đi qua để lại
Một người nhớ nhung
Xa vời...",,,sunbv56_song_dataset+vietlyrics,ZW68UU8I,verified_from_source_metadata,pipeline_v2_expansion,
RMVM_S_49ea0d4f4d,Con Kênh Xanh Xanh,Thu Minh,ART_cddf8d82c0,,,nhạc trữ tình,BOLERO_TRUTINH,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/78eee80d645f832a5402a474c16038b5?authen=exp=1772904695~acl=/78eee80d645f832a5402a474c16038b5*~hmac=1ec48e64cfb26962a8b4a935544fa89f,"Bài hát: Con Kênh Xanh Xanh
Ca sĩ: Thu Minh
Con kênh xanh xanh
Những chiều êm ả lướt trôi
Đêm đêm trăng lên
Theo dòng buồm căng gió xuôi
Con kênh xanh xanh
Những mùa sen nở khắp nơi
Bao câu tơ duyên
Dạt dào tim ai thắm tươi
Thuyền ai lướt qua
Hàng chuối với bờ kênh
Thuyền ai lướt qua
Bông lúa thướt tha
Tiếng ai hò khoan
Vẳng đưa những câu tình ca
Ngả nghiêng hàng tràm
Vang hòa tiếng hò xa xa
Chiến khu bừng vui
Ấm bao lòng dân quê tôi
Tiếng ai giã bàng
Nhịp nhàng như tiếng lòng tôi
Con kênh xanh xanh
Những chiều êm ả nước trôi
Ghi sâu nơi tôi
Bao ngày chiến đấu nổi sôi
Con kênh xanh ơi
Khi mùa sen nở khắp nơi
Bên nhau ta xây
Trọn bài tình ca thắm tươi
Thuyền ai lướt qua
Hàng chuối với bờ kênh
Thuyền ai lướt qua
Bông lúa thướt tha
Tiếng ai hò khoan
Vẳng đưa những câu tình ca
Ngả nghiêng hàng tràm
Vang hòa tiếng hò xa xa
Chiến khu bừng vui
Ấm bao lòng dân quê tôi
Tiếng ai giã bàng
Nhịp nhàng như tiếng lòng tôi
Con kênh xanh xanh
Những chiều êm ả nước trôi
Ghi sâu nơi tôi
Bao ngày chiến đấu nổi sôi
Con kênh xanh ơi
Khi mùa sen nở khắp nơi
Bên nhau ta xây
Trọn bài tình ca thắm tươi
Bên nhau ta xây
Trọn bài tình ca thắm tươi",,,sunbv56_song_dataset+vietlyrics,ZWZC0B80,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_52dd9d5d38,Đi Ngược Con Đường,Thu Thủy,ART_d19291be80,"Đến Khi Nào Quên, Vol. 5",ALB_cc5ab94b2b,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/409fc552a914a35916331569558643b6?authen=exp=1772904694~acl=/409fc552a914a35916331569558643b6*~hmac=df31466c1c8a4f4444aa0d47af5df131,"Bài Hát: Đi Ngược Con Đường
Ca Sĩ: Thu Thủy
Giấc mơ ấy giờ đâu
Con đường nay riêng em lạc bước
Xác xơ lắm hàng cây bơ vơ
Trong chiều muộn
Hàng cây thoáng run run thở dài
Chợt nhận ra chiều thu
Lá vươn bờ vai héo khô.
Thoáng yêu dấu
Ngày xưa vương trên vai
Nơi đây mình em lặng thầm
Trong hy vọng rất mong manh
Từng ngày mưa vẫn vô tình rơi
Nhưng trong con tim
Giờ đây đã thôi mong chờ.
Con đường thật dài
Bàn chân chợt quay bước
Nghe mưa rơi sau lưng thời gian.
Từng ngày trôi qua trôi hết
Những chiếc lá trên đường
Từng ngày trôi qua nghe mưa
Bỗng vọng lại về ngàn lời yêu thương
Từng ngày trôi qua
Anh vẫn cứ bước chân ngược
Ngược phía cuối con đường
Nơi em đang chờ anh.
Lệ nhòa trên mi
Nhưng chiếc lá ấy vẫn cứ xa cành
Lệ nhòa trên mi
Nhưng sao yêu thương chỉ là mong manh
Lệ nhòa trên mi
Phai dấu bóng dáng phía cuối con đường
Hình bóng dĩ vãng vô thường
Bàn chân cô đơn quay bước đi
Ngược về phía không anh.
Thoáng yêu dấu
Ngày xưa vương trên vai
Nơi đây mình em lặng thầm
Trong hy vọng rất mong manh
Từng ngày mưa vẫn vô tình rơi
Nhưng trong con tim
Giờ đây đã thôi mong chờ.
Con đường thật dài
Bàn chân chợt quay bước
Nghe mưa rơi sau lưng thời gian.
Từng ngày trôi qua trôi hết
Những chiếc lá rớt trên đường
Từng ngày trôi qua nghe mưa
Bỗng vọng lại về ngàn lời yêu thương
Từng ngày trôi qua
Anh vẫn cứ bước chân ngược
Ngược phía cuối con đường
Nơi em đang chờ anh.
Lệ nhòa trên mi
Nhưng chiếc lá ấy vẫn cứ xa cành
Lệ nhòa trên mi
Nhưng sao yêu thương chỉ là mong manh
Lệ nhòa trên mi
Phai dấu bóng dáng phía cuối con đường
Hình bóng dĩ vãng vô thường
Bàn chân cô đơn quay bước đi
Ngược về phía không anh.
Từng ngày trôi qua trôi hết
Những chiếc lá rớt trên đường
Từng ngày trôi qua nghe mưa
Bỗng vọng lại về ngàn lời yêu thương
Từng ngày trôi qua
Anh vẫn cứ bước chân ngược
Ngược phía cuối con đường
Nơi em đang chờ anh.
Lệ nhòa trên mi
Nhưng chiếc lá ấy vẫn cứ xa cành
Lệ nhòa trên mi
Nhưng sao yêu thương chỉ là mong manh
Lệ nhòa trên mi
Phai dấu bóng dáng phía cuối con đường
Hình bóng dĩ vãng vô thường
Bàn chân cô đơn quay bước đi
Ngược về phía không anh.",,,sunbv56_song_dataset+vietlyrics,ZW60D806,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_9cfad601b0,Cuộc Tình Đơn Côi,Cẩm Ly,ART_310ca7b279,,,nhạc trữ tình,BOLERO_TRUTINH,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/ddb0a0ff95833c0cb670832a07c093f4?authen=exp=1772904696~acl=/ddb0a0ff95833c0cb670832a07c093f4*~hmac=69e03ee1448d66300af9b5dc651e66bc,"Bài hát: Cuộc Tình Đơn Côi
Ca sĩ: Cẩm Ly
Từng đêm qua lòng vẫn nhớ
Cuộc tình dấu yêu ngày xưa
Ta bên nhau cùng vui
Xây giấc mộng ái ân
Mà cớ sao người nỡ lìa xa
Người về chốn nơi nào
Để riêng em giờ đây
Tiếc thương tình đã xa
Môi hôn còn say
Anh mắt còn vương
Nhưng sao anh đành quên đi
Hỡi người
Trong em còn đây
Bóng dáng hình ai
Con tim em từng đêm
Nhói đau vì còn đâu nữa
Cớ sao lòng
Cớ sao lòng
Cớ sao lòng vẫn yêu người ơi
Cớ sao lòng
Cớ sao lòng
Cớ sao lòng vẫn luôn đợi chờ
Mình dìu nhau cùng bước đến
Bến mộng yêu đương
Trao cho nhau nụ hôn
Đắm đuối tình yêu
Ôi ước mơ hạnh phúc đời em
Là sẽ mãi bên người
Tay trong tay mình cùng say
Giấc mơ ngàn năm
Nhưng nay còn đâu
Những ước muốn ngày xưa
Anh ra đi vùi chôn
Bao kỷ niệm
Cô đơn mình em
Vẫn nhớ về anh
Ôm tâm tư sầu thương em khóc
Vì tình đã chết
Cớ sao lòng
Cớ sao lòng
Cớ sao lòng vẫn yêu người ơi
Cớ sao lòng
Cớ sao lòng
Cớ sao lòng vẫn luôn đợi chờ
Hỡi ơi người
Hỡi ơi người
Hỡi ơi người ở phương trời nào
Thấu chăng người
Thấu chăng người
Thấu chăng người
Thấu cho tình này
Cớ sao lòng
Cớ sao lòng
Cớ sao lòng vẫn yêu người ơi
Cớ sao lòng
Cớ sao lòng
Cớ sao lòng vẫn luôn đợi chờ",,,sunbv56_song_dataset+vietlyrics,ZW787ZW7,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_33ef8bd702,Có Thể Em Không Biết,Trịnh Đình Quang,ART_00eb07d1b5,,,v-pop,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/5fbae9cf0a46f9b87b24c92219d7ebe8?authen=exp=1772904697~acl=/5fbae9cf0a46f9b87b24c92219d7ebe8*~hmac=f946c8fcc1546aad99e08ca303708ab3,"Em đã nhìn sâu vào đôi mắt anh
Lần nào chưa em
Em đã bao giờ
Một mình nghĩ suу về ngàу hôm qua
Em chưa từng уêu
Chỉ một phút giâу dù là mơ thôi
Chỉ đến khi nào lòng quặn nhói đau
Vì người kia thôi
Có những niềm vui
Mà em đã không kịp nhận ra thôi
Có những nỗi buồn
Đã theo suốt anh cùng thời gian trôi
Đôi môi làn da mái tóc của em
Giờ bạc như vôi
Khi anh xa rồi đừng tìm kiếm nhau
Đừng trách một lời
Vì ta đã cố để đến với nhau
Chỉ cần nhau thôi
Tình уêu nơi anh không đủ cho em
Kịp thời hạnh phúc
Dù rằng xa nhau anh vẫn mơ về
Một ngàу ta chung đôi
Dù ta đã xa hai phương trời
Có những niềm vui
Mà em đã không kịp nhận ra thôi
Có những nỗi buồn
Đã theo suốt anh cùng thời gian trôi
Đôi môi làn da mái tóc của em
Giờ bạc như vôi
Khi anh xa rồi đừng tìm kiếm nhau
Đừng trách một lời
Vì ta đã cố để đến với nhau
Chỉ cần nhau thôi
Tình уêu nơi anh không đủ cho em
Kịp thời hạnh phúc
Dù rằng xa nhau anh vẫn mơ về
Một ngàу ta chung đôi
Dù ta đã xa hai phương trời
Vì ta đã cố để đến với nhau
Chỉ cần nhau thôi
Tình уêu nơi anh không đủ cho em
Kịp thời hạnh phúc
Dù rằng xa nhau anh vẫn mơ về
Một ngàу ta chung đôi
Dù ta đã xa hai phương trời
Dù ta đã xa hai phương trời",,,sunbv56_song_dataset+vietlyrics,ZZB8DBWD,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_4adec5e2cf,Anh Yêu Ah...,Tuyết Mai,ART_0d8e63e66a,Anh Yêu Ah... (Single),ALB_7e310f7769,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/877ca13caedae4dc8a1cd3e0c586d191?authen=exp=1772904697~acl=/877ca13caedae4dc8a1cd3e0c586d191*~hmac=0fbef562c9e61775ef736d8288afd4bd,"Bài hát: Anh Yêu Ah...
Ca sĩ: Tuyết Mai
Anh yêu à
Mùa đông đã đến bên mái hiên nhà
Gió khẽ lạnh
Em ước em đang trong vòng tay anh
Vẫn nhớ những ngày này
Của mùa đông trước
Mình đan tay vào nhau
Âm thầm nguyện ước
Mình thắm mãi không rời
Để sang năm đi đâu đó
Mình ngắm tuyết rơi
Anh yêu à tình ta mới chớm
Xuân xanh sẽ mặn mà
Em mong rằng mùa đông mỗi năm
Em trong vòng tay anh
Thức giấc mỗi ngày tựa đầu vào vai anh
Nhìn ra ô cửa ngắm chân trời cùng anh
Tình thắm mãi không rời
Để em và anh thênh thang đi muôn nơi
Cùng nhiều ước mơ
Em và anh đi tới chân trời
Mình cùng thảnh thơi yên bình
Nơi mình từng mơ tới
Chỉ cần có nhau
Em nguyện theo anh đến mai sau
Dù mùa đông có giá lạnh
Vẫn luôn đi bên anh
Anh yêu à
Mùa đông đã đến bên mái hiên nhà
Gió khẽ lạnh
Em ước em đang trong vòng tay anh
Vẫn nhớ những ngày này
Của mùa đông trước
Mình đan tay vào nhau
Âm thầm nguyện ước
Mình mãi mãi không rời
Để sang năm đi đâu đó
Mình ngắm tuyết rơi
Anh yêu à tình ta mới chớm
Xuân xanh sẽ mặn mà
Em mong rằng mùa đông mỗi năm
Em trong vòng tay anh
Thức giấc mỗi ngày tựa đầu vào vai anh
Nhìn ra ô cửa ngắm chân trời cùng anh
Tình thắm mãi không rời
Để em và anh thênh thang đi muôn nơi
Cùng nhiều ước mơ
Em và anh đi tới chân trời
Mình cùng thảnh thơi yên bình
Nơi mình từng mơ tới
Chỉ cần có nhau
Em nguyện theo anh đến mai sau
Dù mùa đông có giá lạnh
Vẫn luôn đi bên anh
Cùng nhiều ước mơ
Em và anh đi tới chân trời
Mình cùng thảnh thơi yên bình
Nơi mình từng mơ tới
Chỉ cần có nhau
Em nguyện theo anh đến mai sau
Dù mùa đông có giá lạnh
Vẫn luôn đi bên anh
Dù mùa đông có giá lạnh
Vẫn luôn đi bên anh",,,sunbv56_song_dataset+vietlyrics,ZW9FAOBB,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_aa3f8bb087,Bài Không Tên Cuối Cùng - Bài Không Tên Cuối Cùng Tiếp Nối,Phương Phương Thảo,ART_97b8e28671,Lệ Xa Người,ALB_4644a888c6,v-pop,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/8737815c331f3508f2fd8b282a62a629?authen=exp=1772904707~acl=/8737815c331f3508f2fd8b282a62a629*~hmac=ef25b5b0649850ec39af05ccdfd2378c,"Nhớ em nhiều nhưng chẳng nói
Nói ra nhiều cũng vậy thôi
Ôi đớn đau đã nhiều rồi
Một lời thêm càng buồn thêm
Còn hứa gì
Biết bao lần em đã hứa
Hứa cho nhiều rồi lại quên
Anh biết tin ai bây giờ
Người còn đây tình còn đây
Cuộc sống nào chờ
Này em hỡi
Con đường em đi đó
Con đường em theo đó
Sẽ đưa em sang đâu
Mưa bên chồng
Có làm em khóc, có làm em nhớ
Những khi mình mặn nồng
Này em hỡi
Con đường em đi đó
Con đường em theo đó
Đúng hay sao em
Xa nhau rồi
Thiên đường thôi lỡ
Cho thần tiên chắp cánh
Xót đau người tình si
Suốt con đường ai dìu lối
Hãy yêu nhiều người em tôi
Xin gửi em một lời chào
Một lời yêu một lời thương
Lần cuối cùng
Nhớ rất nhiều câu chuyện cũ
Ngỡ như là ngày hôm qua
Tôi ước ao có một ngày gặp lại em
Hỏi chuyện em lần cuối cùng
Vẫn con đuờng, con đuờng cũ
Vẫn ngôi truờng, ngôi truờng xưa
Mưa vẫn bay như hôm nào
Người ở đâu tình ở đây bạc mái đầu
Này em hỡi con đường em đi đó
Con đường em theo đó
Chắc qua bao lênh đênh
Bao gập ghềnh có làm héo hắt
Có dập tắt mất nét tươi nhuận nụ cười
Này em hỡi con đường em đi đó
Con đường em theo đó đúng đấy em ơi
Nếu chúng mình có thành đôi lứa
Chắc gì ta đã thoát ra đời khổ đau
Này em hỡi con đường em đi đó
Con đường em theo đó đúng đấy em ơi
Nếu chúng mình có thành đôi lứa
Chắc gì ta đã thoát ra đời khổ đau
Nếu không còn được gặp nữa
Giữ cho trọn ân tình xưa
Xin gửi em một lời nguyện
Được bình yên
Được bình yên về cuối đời
Nếu chúng mình có thành đôi lứa
Chắc gì ta đã thoát ra đời khổ đau",,,sunbv56_song_dataset+vietlyrics,Z6B7ZAUC,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_d15fd005ed,Anh Sẽ Yêu Em Đến Khi Nào (BLUE REMIX),ZIN MEDIA,ART_d31ea14d96,,,dance việt,DANCE_EDM,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/0effb0d95e41f9c428c861bd4722868d?authen=exp=1772904708~acl=/0effb0d95e41f9c428c861bd4722868d*~hmac=89339704e55f1fe65d3050011289ce8d,"Chẳng hay biết anh sẽ yêu đến khi nào
Chẳng thể biết tay nắm tay đến nơi nào
Và không biết có thể lấy lý do gì
Để đến suốt cuộc đời này
Được bên anh ấm êm
Chẳng hay biết anh sẽ yêu đến khi nào
Chẳng thể biết tay nắm tay đến nơi nào
Gửi theo mây đến với anh những ân tình
Chỉ muốn anh giữ lại
Đừng để cơn gió cuốn bay
Thật ra em không quên được đâu
Tình yêu thương đó anh gửi trao
Ngồi đây em nghe câu ca cuối cùng
Đôi môi run lên lệ ướt mi
Thời gian cũng giống như đại dương
Vùng vẫy đến lúc cũng mệt thôi
Niềm thương không thể nguôi
Chẳng thể nào bỏ quên
Tình em vẫn mãi trao gửi anh
Chẳng hay biết anh sẽ yêu đến khi nào
Chẳng thể biết tay nắm tay đến nơi nào
Và không biết có thể lấy lý do gì
Để đến suốt cuộc đời này
Được bên anh ấm êm
Chẳng hay biết anh sẽ yêu đến khi nào
Chẳng thể biết tay nắm tay đến nơi nào
Gửi theo mây đến với anh những ân tình
Chỉ muốn anh giữ lại
Đừng để cơn gió cuốn bay
Thời gian cũng giống như đại dương
Vùng vẫy đến lúc cũng mệt thôi
Niềm thương không thể nguôi
Chẳng thể nào bỏ quên
Tình em vẫn mãi trao gửi anh
Chẳng hay biết anh sẽ yêu đến khi nào
Chẳng thể biết tay nắm tay đến nơi nào
Và không biết có thể lấy lý do gì
Để đến suốt cuộc đời này
Được bên anh ấm êm
Chẳng hay biết anh sẽ yêu đến khi nào
Chẳng thể biết tay nắm tay đến nơi nào
Gửi theo mây đến với anh những ân tình
Chỉ muốn anh giữ lại
Đừng để cơn gió cuốn bay",,,sunbv56_song_dataset+vietlyrics,ZZDAA7BE,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_16017e72e6,Sáng Chủ Nhật Dịu Dàng,Hà Minh Nguyệt,ART_03e4819b97,Good Day (Single),ALB_d88bdefc9b,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/693ad523c15c22ed12ec953403ba2b1f?authen=exp=1772904709~acl=/693ad523c15c22ed12ec953403ba2b1f*~hmac=534430b8b9d28786a6b7f57221d8c5c8,"Bài hát: Sáng Chủ Nhật Dịu Dàng
Ca sĩ: Hà Minh Nguyệt
Tôi muốn em luôn vui đùa
Tôi muốn em luôn luôn nhìn tôi
Thật dịu dàng
Tôi muốn em luôn say cười
Tôi muốn em luôn hạnh phúc
Khi bên tôi
Vì hôm nay nắng rất dịu êm
Và nắng buông rơi trên vai gầy
Và nắng hát lên
Vì hôm nay mây trôi rất nhẹ
Làn gió tung tăng như cùng hát với tôi
Dành những khúc hát cho em
Hát cho em những vui buồn
Hát cho em những dịu dàng
Hát cho em
Vì anh luôn mong có em bên mình
Sáng hôm nay rất trong lành
Trái tim anh đã xao động
Sáng chủ nhật tặng em
Tôi muốn em luôn vui đùa
Tôi muốn em luôn luôn nhìn tôi
Thật dịu dàng
Tôi muốn em luôn say cười
Tôi muốn em luôn hạnh phúc
Khi bên tôi
Vì hôm nay nắng rất dịu êm
Và nắng buông rơi trên vai gầy
Và nắng hát lên
Vì hôm nay mây trôi rất nhẹ
Làn gió tung tăng như cùng hát với tôi
Dành những khúc hát cho em
Hát cho em những vui buồn
Hát cho em những dịu dàng
Hát cho em
Vì anh luôn mong có em bên mình
Sáng hôm nay rất trong lành
Trái tim anh đã xao động
Sáng chủ nhật tặng em
Hát cho em những vui buồn
Hát cho em những dịu dàng
Hát cho em
Vì anh luôn mong có em bên mình
Sáng hôm nay rất trong lành
Trái tim anh đã xao động
Sáng chủ nhật tặng em
Hát cho em những vui buồn
Hát cho em những dịu dàng
Hát cho em
Vì anh luôn mong có em bên mình
Sáng hôm nay rất trong lành
Trái tim anh đã xao động
Sáng chủ nhật tặng em",,,sunbv56_song_dataset+vietlyrics,ZW6WII6E,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_d5446b3eb0,Tình Yêu Trọn Vẹn,Hoàng Kim,ART_6dca5a541d,,,nhạc trẻ,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/50847dab3835d62893829353d13c7ec7?authen=exp=1772904711~acl=/50847dab3835d62893829353d13c7ec7*~hmac=aac81d01379a57a3c016e1a4dc74dddb,"Bài hát: Tình Yêu Trọn Vẹn
Ca sĩ: Hoàng Kim
Đóa hoa thắm thơm ngát hương nồng
Tình đôi ta
Ngàn yêu dấu
Giữa con phố rớt tiếng vui đùa
Ngày đôi ta kết se duyên
Ngàn muôn hoa thắm
Trong nắng lung linh
Khoe sắc tươi vui
Quên hết âu lo
Phố ca hát vui đón ta về
Mừng trăm năm
Tình đôi lứa
Để năm tháng thêm ước mơ hồng
Ngàn câu ca
Ngất ngây lòng
Nà na na ná
Nà na na nà
Nà na na nà
Nà na na nà
Giữ luôn mãi giây phút tươi hồng
Dù năm tháng
Còn yêu mãi",,,sunbv56_song_dataset+vietlyrics,ZW78UEO8,cross_verified,pipeline_v2_expansion,1.0
RMVM_S_4304c4fc9f,Đêm Tạ Tình,Như Loan,ART_7101f466df,,,new age / world music,INSTRUMENTAL,source_tag_verification,TIER_B,,unverified_null,,https://a128-z3.zmdcdn.me/9fd97d934124d08733ceb27f6e55dc74?authen=exp=1772904708~acl=/9fd97d934124d08733ceb27f6e55dc74*~hmac=c86ff18e29aec8f24c4e364c093e48ea,"Bài Hát: Đêm Tạ Tình
Ca sĩ: Như Loan
﻿Ánh mắt đó
Sao nay đã nghe lạnh lùng
Môi hôn kia
Sao nay hóa ra ngượng ngùng
Những phút cuối
Sao không giống như ngày đầu
Ngày ta mới đến bên nhau
Ngày ta mới biết yêu nhau!
Hai năm qua
Em ôm ước mơ đợi chờ
Hai năm qua
Em luôn giữ câu hẹn thề
Nhưng hôm nay
Anh mang dối gian trở về
Vì anh đã hết yêu em
Mà sao vẫn đến ...
Bên em?
Từ lâu
Thật sự ta đã mất nhau
Đã không còn gì
Giờ đây tìm đến nhau làm chi?
Anh về đi!
Anh về đi!
Tình này em sẽ giữ ...
Cho anh....
Sẽ .....
Giữ cho tình chúng mình
Mãi như ngày xưa
Mãi như ngày bắt đầu
Mình đến bên đời nhau
Dù hôm nay
Đời em đây
Còn chưa biết
Sẽ đi về đâu?
Nếu....
Nếu anh còn ước nguyện
Hãy xin trời cao
Bớt đi từng nỗi sầu
Để thoát cơn buồn đau
Rồi mai đây
Tình yêu kia
Còn ai đó ....
Có trao về anh....
Đừng đánh mất nhé anh....
﻿Ánh mắt đó
Sao nay đã nghe lạnh lùng
Môi hôn kia
Sao nay hóa ra ngượng ngùng
Những phút cuối
Sao không giống như ngày đầu
Ngày ta mới đến bên nhau
Ngày ta mới biết yêu nhau!
Hai năm qua
Em ôm ước mơ đợi chờ
Hai năm qua
Em luôn giữ câu hẹn thề
Nhưng hôm nay
Anh mang dối gian trở về
Vì anh đã hết yêu em
Mà sao vẫn đến ...
Bên em?
Từ lâu
Thật sự ta đã mất nhau
Đã không còn gì
Giờ đây tìm đến nhau làm chi?
Anh về đi!
Anh về đi!
Tình này em sẽ giữ ...
Cho anh....
Sẽ .....
Giữ cho tình chúng mình
Mãi như ngày xưa
Mãi như ngày bắt đầu
Mình đến bên đời nhau
Dù hôm nay
Đời em đây
Còn chưa biết
Sẽ đi về đâu?
Nếu....
Nếu anh còn ước nguyện
Hãy xin trời cao
Bớt đi từng nỗi sầu
Để thoát cơn buồn đau
Rồi mai đây
Tình yêu kia
Còn ai đó ....
Có trao về anh
Đừng đánh mất nhé anh....",,,sunbv56_song_dataset+vietlyrics,ZW78EU8B,verified_from_source_metadata,pipeline_v2_expansion,
RMVM_S_9de7f972b7,Đôi Mươi Em Theo Chồng (Lofi Version),"Hồ Duy Khang, Toony",ART_1c20c82aa2,Đôi Mươi Em Theo Chồng (Single),ALB_6d6ec6afaf,v-pop,POP_BALLAD,deterministic_mapping,TIER_A,,unverified_null,,https://a128-z3.zmdcdn.me/bac2009a89a765a37a3366824dc12761?authen=exp=1772904710~acl=/bac2009a89a765a37a3366824dc12761*~hmac=0a774facf9dc50223d37a8da7cb94de0,"Lòng thầm thương yêu em
Từ thuở ấu thơ
Hẹn thề hẹn ước bên nhau
Ta mãi không rời
Mà nào ngờ đâu
Cha mẹ chia rẽ đôi đường
Cho hai chúng ta
Giờ đây mỗi người một phương
Tình ta rẽ ngang
Bao nhiêu sóng gió cuộc đời
Phận duyên đưa lối
Em về vội vàng với ai
Ngày đẹp nên duyên
Kiệu hồng đến đón em đi
Bến cũ vẫn chờ
Nhưng em đâu rồi người ơi
Đành buông tay nhau thôi
Tình duyên sao dám trao
Tay trắng cơ hàn
Ai đâu dám mơ leo cao
Nhìn em nay vu quy
Cùng người ta xứng đôi
Dù lòng còn thương
Nhưng chẳng thể nào thay đổi
Thà đừng nói câu hứa
Đừng gieo bao đớn đau
Để giờ chia ly
Đôi ta mỗi người một nơi
Dòng sông xưa còn đây
Một mình anh bơ vơ
Giọt lệ tuôn rơi
Tiếc thương cuộc tình đã lỡ
Huh huh huh huh
Huh huh huh huh
Bao câu yêu thương xưa nay
Em phải quên ngay rồi
Còn lại kỷ niệm
Nơi chốn ta hay ngồi
Tích tịch tình tang
Em đang thương ai
Cũng chỉ vì anh nghèo
Nên không có tương lai
Có cố gắng cũng vậy
Nên ta phải đành thôi
Gia cảnh là thứ
Ngăn ta trở thành đôi
Chắc anh không may mắn
Nhưng con tim này em đã tạc trước
Nếu tình mình xem như ván cờ
Thì giờ hai xe đã lạc nước
Tình ta rẽ ngang
Bao nhiêu sóng gió cuộc đời
Phận duyên đưa lối
Em về vội vàng với ai
Ngày đẹp nên duyên
Kiệu hồng đến đón em đi
Bến cũ vẫn chờ
Nhưng em đâu rồi người ơi
Đành buông tay nhau thôi
Tình duyên sao dám trao
Tay trắng cơ hàn
Ai đâu dám mơ leo cao
Nhìn em nay vu quy
Cùng người ta xứng đôi
Dù lòng còn thương
Nhưng chẳng thể nào thay đổi
Thà đừng nói câu hứa
Đừng gieo bao đớn đau
Để giờ chia ly
Đôi ta mỗi người một nơi
Dòng sông xưa còn đây
Một mình anh bơ vơ
Giọt lệ tuôn rơi
Tiếc thương cuộc tình đã lỡ
Đành buông tay nhau thôi
Tình duyên sao dám trao
Tay trắng cơ hàn
Ai đâu dám mơ leo cao
Nhìn em nay vu quy
Cùng người ta xứng đôi
Dù lòng còn thương
Nhưng chẳng thể nào thay đổi
Thà đừng nói câu hứa
Đừng gieo bao đớn đau
Để giờ chia ly
Đôi ta mỗi người một nơi
Dòng sông xưa còn đây
Một mình anh bơ vơ
Giọt lệ tuôn rơi
Tiếc thương cuộc tình đã lỡ",,,sunbv56_song_dataset+vietlyrics,Z6UOUODE,cross_verified,pipeline_v2_expansion,1.0
