song_id,genre,artist,audio_available,lyrics_available,cover_available,release_year_verified,audio_path,lyrics_path,cover_path
RMVM_S_864ec3b3f1,POP_BALLAD,CHUDAT,False,True,False,False,,data/lyrics/RMVM_S_864ec3b3f1.txt,
RMVM_S_d0bf1c7f94,BOLERO_TRUTINH,Chế Minh,False,True,False,False,,data/lyrics/RMVM_S_d0bf1c7f94.txt,
RMVM_S_fb3fe0fe3d,POP_BALLAD,Hà Anh,False,True,False,False,,data/lyrics/RMVM_S_fb3fe0fe3d.txt,
RMVM_S_3ab4648e98,POP_BALLAD,"Trần Tuấn Dũng, Dopping",False,True,False,False,,data/lyrics/RMVM_S_3ab4648e98.txt,
RMVM_S_74dcbd3db9,POP_BALLAD,"Minh Thuận, Nhật Hào",False,True,False,False,,data/lyrics/RMVM_S_74dcbd3db9.txt,
RMVM_S_460be43802,BOLERO_TRUTINH,"Trọng Tấn, Xuân Trí",False,True,False,False,,data/lyrics/RMVM_S_460be43802.txt,
RMVM_S_ea585c2f81,POP_BALLAD,Thiên Tú,False,True,False,False,,data/lyrics/RMVM_S_ea585c2f81.txt,
RMVM_S_68777a5f30,POP_BALLAD,Trường Kha,False,True,False,False,,data/lyrics/RMVM_S_68777a5f30.txt,
RMVM_S_e19b8c7925,POP_BALLAD,"Minh, Quỳnh Anh",False,True,False,False,,data/lyrics/RMVM_S_e19b8c7925.txt,
RMVM_S_babfd67b91,POP_BALLAD,LONA,False,True,False,False,,data/lyrics/RMVM_S_babfd67b91.txt,
RMVM_S_e36945e369,RAP_HIPHOP,"Dick, Michelle Ngn",False,True,False,False,,data/lyrics/RMVM_S_e36945e369.txt,
RMVM_S_7af4b9efb5,POP_BALLAD,Đỗ Phú Quí,False,True,False,False,,data/lyrics/RMVM_S_7af4b9efb5.txt,
RMVM_S_780b9976c2,POP_BALLAD,Tăng Quỳnh My,False,True,False,False,,data/lyrics/RMVM_S_780b9976c2.txt,
RMVM_S_f5af6bb178,BOLERO_TRUTINH,Thanh Vinh,False,True,False,False,,data/lyrics/RMVM_S_f5af6bb178.txt,
RMVM_S_4e6fce2581,BOLERO_TRUTINH,Đan Trường,False,True,False,False,,data/lyrics/RMVM_S_4e6fce2581.txt,
RMVM_S_dc7084223d,INSTRUMENTAL,Kiều Nga,False,True,False,False,,data/lyrics/RMVM_S_dc7084223d.txt,
RMVM_S_709c2a7c34,DANCE_EDM,Thiên Tú,False,True,False,False,,data/lyrics/RMVM_S_709c2a7c34.txt,
RMVM_S_5711873782,BOLERO_TRUTINH,Lâm Chu Min,False,True,False,False,,data/lyrics/RMVM_S_5711873782.txt,
RMVM_S_6c1cb4d1aa,FOLK_TRADITIONAL,Cẩm Loan,False,True,False,False,,data/lyrics/RMVM_S_6c1cb4d1aa.txt,
RMVM_S_0a8bf0897e,INSTRUMENTAL,Mỹ Huyền,False,True,False,False,,data/lyrics/RMVM_S_0a8bf0897e.txt,
RMVM_S_3eeaacc45e,BOLERO_TRUTINH,Dương Hồng Loan,False,True,False,False,,data/lyrics/RMVM_S_3eeaacc45e.txt,
RMVM_S_a290a1943b,BOLERO_TRUTINH,Dương Hồng Loan,False,True,False,False,,data/lyrics/RMVM_S_a290a1943b.txt,
RMVM_S_a995bf8197,FOLK_TRADITIONAL,Ân Thiên Vỹ,False,True,False,False,,data/lyrics/RMVM_S_a995bf8197.txt,
RMVM_S_11ca52c411,POP_BALLAD,RIN9,False,True,False,False,,data/lyrics/RMVM_S_11ca52c411.txt,
RMVM_S_23ead4d2ff,DANCE_EDM,"Huy Diệc, HOA HỒNG DẠI MUSIC",False,True,False,False,,data/lyrics/RMVM_S_23ead4d2ff.txt,
RMVM_S_0eafd2e5a6,POP_BALLAD,"Đình Dũng, DJ Tú Chuột",False,True,False,False,,data/lyrics/RMVM_S_0eafd2e5a6.txt,
RMVM_S_e527390a69,POP_BALLAD,Trang Pháp,False,True,False,False,,data/lyrics/RMVM_S_e527390a69.txt,
RMVM_S_253d617c2f,POP_BALLAD,Yến Lê,False,True,False,False,,data/lyrics/RMVM_S_253d617c2f.txt,
RMVM_S_140940b388,POP_BALLAD,Vân Khánh,False,True,False,False,,data/lyrics/RMVM_S_140940b388.txt,
RMVM_S_c18a50eae3,CHILDREN,Mầm Chồi Lá,False,True,False,False,,data/lyrics/RMVM_S_c18a50eae3.txt,
RMVM_S_5b1d002527,POP_BALLAD,"AXC, Lâm hà",False,True,False,False,,data/lyrics/RMVM_S_5b1d002527.txt,
RMVM_S_06955ae404,POP_BALLAD,"Vũ Đình Hiếu, Đặng Quang Huy",False,True,False,False,,data/lyrics/RMVM_S_06955ae404.txt,
RMVM_S_a8c8e1bcbd,POP_BALLAD,"Phạm Khánh Hưng, Phạm Thanh Thảo",False,True,False,False,,data/lyrics/RMVM_S_a8c8e1bcbd.txt,
RMVM_S_30276833c6,POP_BALLAD,"Bảo Trân Đặng, CT",False,True,False,False,,data/lyrics/RMVM_S_30276833c6.txt,
RMVM_S_1e502da1eb,POP_BALLAD,Nhật Phong,False,True,False,False,,data/lyrics/RMVM_S_1e502da1eb.txt,
RMVM_S_75bb59e516,FOLK_TRADITIONAL,"Dư Anh, Thúy Hằng",False,True,False,False,,data/lyrics/RMVM_S_75bb59e516.txt,
RMVM_S_476f841014,RAP_HIPHOP,Phan Ann,False,True,False,False,,data/lyrics/RMVM_S_476f841014.txt,
RMVM_S_aba2771de0,POP_BALLAD,GreenD,False,True,False,False,,data/lyrics/RMVM_S_aba2771de0.txt,
RMVM_S_79b3651d5b,RAP_HIPHOP,Phan Ann,False,True,False,False,,data/lyrics/RMVM_S_79b3651d5b.txt,
RMVM_S_15a3f74158,POP_BALLAD,"Tố My, Đan Trường",False,True,False,False,,data/lyrics/RMVM_S_15a3f74158.txt,
RMVM_S_b2ab2cb700,POP_BALLAD,"Dương Minh Đức, Thanh Goll",False,True,False,False,,data/lyrics/RMVM_S_b2ab2cb700.txt,
RMVM_S_73c105052b,POP_BALLAD,Gia Tiến,False,True,False,False,,data/lyrics/RMVM_S_73c105052b.txt,
RMVM_S_81039c04f6,POP_BALLAD,Neon,False,True,False,False,,data/lyrics/RMVM_S_81039c04f6.txt,
RMVM_S_e91d26b1c1,POP_BALLAD,"Shay N, Sọp",False,True,False,False,,data/lyrics/RMVM_S_e91d26b1c1.txt,
RMVM_S_2b12cc0e5f,BOLERO_TRUTINH,Bùi Phi Long,False,True,False,False,,data/lyrics/RMVM_S_2b12cc0e5f.txt,
RMVM_S_2a34cd8752,POP_BALLAD,"Trọng Đức, Henry Ngọc Thạch, Lê Trần Media",False,True,False,False,,data/lyrics/RMVM_S_2a34cd8752.txt,
RMVM_S_bfe9d8c2b6,BOLERO_TRUTINH,"Khưu Huy Vũ, Dương Hồng Loan",False,True,False,False,,data/lyrics/RMVM_S_bfe9d8c2b6.txt,
RMVM_S_0eb07998b4,POP_BALLAD,Dương Nhân Trung,False,True,False,False,,data/lyrics/RMVM_S_0eb07998b4.txt,
RMVM_S_d03e4d1e3d,POP_BALLAD,Malise Tường Vy,False,True,False,False,,data/lyrics/RMVM_S_d03e4d1e3d.txt,
RMVM_S_73797ffd2e,POP_BALLAD,"Thanh Tuyền, Phương Hồng Quế",False,True,False,False,,data/lyrics/RMVM_S_73797ffd2e.txt,
RMVM_S_a813eebf78,POP_BALLAD,Phùng Ngọc Huy,False,True,False,False,,data/lyrics/RMVM_S_a813eebf78.txt,
RMVM_S_45a20049ca,CHILDREN,Kitty Ngọc Nhi,False,True,False,False,,data/lyrics/RMVM_S_45a20049ca.txt,
RMVM_S_b09aa49405,BOLERO_TRUTINH,"Quách Tuấn Du, Quỳnh Trang",False,True,False,False,,data/lyrics/RMVM_S_b09aa49405.txt,
RMVM_S_fcb0db6908,POP_BALLAD,Chi Dân,False,True,False,False,,data/lyrics/RMVM_S_fcb0db6908.txt,
RMVM_S_9e3207f1e3,BOLERO_TRUTINH,Diễm Thùy,False,True,False,False,,data/lyrics/RMVM_S_9e3207f1e3.txt,
RMVM_S_45dda3a3d7,POP_BALLAD,Trịnh Thăng Bình,False,True,False,False,,data/lyrics/RMVM_S_45dda3a3d7.txt,
RMVM_S_8329e12390,POP_BALLAD,Tuấn Nguyễn,False,True,False,False,,data/lyrics/RMVM_S_8329e12390.txt,
RMVM_S_8c59ced28f,POP_BALLAD,"Lil Z, Poll",False,True,False,False,,data/lyrics/RMVM_S_8c59ced28f.txt,
RMVM_S_33220f0676,POP_BALLAD,CD Hoàng,False,True,False,False,,data/lyrics/RMVM_S_33220f0676.txt,
RMVM_S_b98cb6b9e1,POP_BALLAD,Nguyễn Hồng Ân,False,True,False,False,,data/lyrics/RMVM_S_b98cb6b9e1.txt,
RMVM_S_48abc7ce8a,POP_BALLAD,Thanh Hùng,False,True,False,False,,data/lyrics/RMVM_S_48abc7ce8a.txt,
RMVM_S_87e3c454e3,POP_BALLAD,Phan Yến Nhi,False,True,False,False,,data/lyrics/RMVM_S_87e3c454e3.txt,
RMVM_S_5b25b07c0f,POP_BALLAD,Thanh Thảo,False,True,False,False,,data/lyrics/RMVM_S_5b25b07c0f.txt,
RMVM_S_1391290dfb,POP_BALLAD,"Khang Ty, PIU",False,True,False,False,,data/lyrics/RMVM_S_1391290dfb.txt,
RMVM_S_70411c7989,POP_BALLAD,Hồ Gia Khánh,False,True,False,False,,data/lyrics/RMVM_S_70411c7989.txt,
RMVM_S_cc2facd202,POP_BALLAD,Phan Duy Anh,False,True,False,False,,data/lyrics/RMVM_S_cc2facd202.txt,
RMVM_S_15d2f580e3,BOLERO_TRUTINH,Hải Vy,False,True,False,False,,data/lyrics/RMVM_S_15d2f580e3.txt,
RMVM_S_c14ebd7277,POP_BALLAD,Việt Anh,False,True,False,False,,data/lyrics/RMVM_S_c14ebd7277.txt,
RMVM_S_3203405192,POP_BALLAD,Trường Kha,False,True,False,False,,data/lyrics/RMVM_S_3203405192.txt,
RMVM_S_0969271448,POP_BALLAD,Giáp Hoàng Hiếu,False,True,False,False,,data/lyrics/RMVM_S_0969271448.txt,
RMVM_S_7d48a819c1,POP_BALLAD,Sala Uyên Trinh,False,True,False,False,,data/lyrics/RMVM_S_7d48a819c1.txt,
RMVM_S_55fff3f78d,POP_BALLAD,"Khởi Vinh, Siro",False,True,False,False,,data/lyrics/RMVM_S_55fff3f78d.txt,
RMVM_S_cf5ac20029,POP_BALLAD,Tam Hổ,False,True,False,False,,data/lyrics/RMVM_S_cf5ac20029.txt,
RMVM_S_6cfbea6e6d,POP_BALLAD,Nhật Tinh Anh,False,True,False,False,,data/lyrics/RMVM_S_6cfbea6e6d.txt,
RMVM_S_245958171a,POP_BALLAD,Đinh Kiến Phong,False,True,False,False,,data/lyrics/RMVM_S_245958171a.txt,
RMVM_S_a662aeba2d,POP_BALLAD,Nguyễn Quang Quý,False,True,False,False,,data/lyrics/RMVM_S_a662aeba2d.txt,
RMVM_S_5daffb13b8,POP_BALLAD,Khải Đăng,False,True,False,False,,data/lyrics/RMVM_S_5daffb13b8.txt,
RMVM_S_133f328267,FOLK_TRADITIONAL,Út Bạch Lan,False,True,False,False,,data/lyrics/RMVM_S_133f328267.txt,
RMVM_S_f2742c5a71,POP_BALLAD,Vương Thiên Lâm,False,True,False,False,,data/lyrics/RMVM_S_f2742c5a71.txt,
RMVM_S_181d5a6fe0,RAP_HIPHOP,"Killic, Buford",False,True,False,False,,data/lyrics/RMVM_S_181d5a6fe0.txt,
RMVM_S_2375fad06f,POP_BALLAD,Mr. Siro,False,True,False,False,,data/lyrics/RMVM_S_2375fad06f.txt,
RMVM_S_4bbfc4d0ee,POP_BALLAD,LyLy,False,True,False,False,,data/lyrics/RMVM_S_4bbfc4d0ee.txt,
RMVM_S_1109eaaefe,POP_BALLAD,Ngân Ngân,False,True,False,False,,data/lyrics/RMVM_S_1109eaaefe.txt,
RMVM_S_4aae6d5ab1,POP_BALLAD,Triệu Tuấn Linh,False,True,False,False,,data/lyrics/RMVM_S_4aae6d5ab1.txt,
RMVM_S_bfd9a6ab46,POP_BALLAD,"CT Media, Poul Lê",False,True,False,False,,data/lyrics/RMVM_S_bfd9a6ab46.txt,
RMVM_S_368e7e38a4,FOLK_TRADITIONAL,Cadillac,False,True,False,False,,data/lyrics/RMVM_S_368e7e38a4.txt,
RMVM_S_e1f556e0fa,POP_BALLAD,Lâm Chấn Huy,False,True,False,False,,data/lyrics/RMVM_S_e1f556e0fa.txt,
RMVM_S_3082371a03,POP_BALLAD,"Zick Phạm, Jackie Luu",False,True,False,False,,data/lyrics/RMVM_S_3082371a03.txt,
RMVM_S_eca8d8295a,POP_BALLAD,"Phí Phương Anh, RIN9, DREAMeR",False,True,False,False,,data/lyrics/RMVM_S_eca8d8295a.txt,
RMVM_S_75acda47aa,DANCE_EDM,"Tronie Ngô, 1DEE",False,True,False,False,,data/lyrics/RMVM_S_75acda47aa.txt,
RMVM_S_815165d51c,POP_BALLAD,Quang Hà,False,True,False,False,,data/lyrics/RMVM_S_815165d51c.txt,
RMVM_S_f8a7436aed,FOLK_TRADITIONAL,Phước Lộc,False,True,False,False,,data/lyrics/RMVM_S_f8a7436aed.txt,
RMVM_S_a47d25ae1d,REVOLUTIONARY,Trọng Tấn,False,True,False,False,,data/lyrics/RMVM_S_a47d25ae1d.txt,
RMVM_S_be314f7a0a,POP_BALLAD,Billy Hoàng Phong,False,True,False,False,,data/lyrics/RMVM_S_be314f7a0a.txt,
RMVM_S_42ff8ce876,POP_BALLAD,Lữ Huỳnh,False,True,False,False,,data/lyrics/RMVM_S_42ff8ce876.txt,
RMVM_S_756755e084,DANCE_EDM,Châu Khải Phong,False,True,False,False,,data/lyrics/RMVM_S_756755e084.txt,
RMVM_S_da8b8beee5,POP_BALLAD,AMEE,False,True,False,False,,data/lyrics/RMVM_S_da8b8beee5.txt,
RMVM_S_5aa119d356,POP_BALLAD,Kim Ny Ngọc,False,True,False,False,,data/lyrics/RMVM_S_5aa119d356.txt,
RMVM_S_84cfe9741c,POP_BALLAD,LEO,False,True,False,False,,data/lyrics/RMVM_S_84cfe9741c.txt,
RMVM_S_c5a2569604,POP_BALLAD,"Dickson Nguyen, Dagenix",False,True,False,False,,data/lyrics/RMVM_S_c5a2569604.txt,
RMVM_S_d8649b6979,POP_BALLAD,Dee Trần,False,True,False,False,,data/lyrics/RMVM_S_d8649b6979.txt,
RMVM_S_ced0f59d0b,POP_BALLAD,Hồ Việt Trung,False,True,False,False,,data/lyrics/RMVM_S_ced0f59d0b.txt,
RMVM_S_34fc1b846b,INSTRUMENTAL,"Như Quỳnh, Don Hồ",False,True,False,False,,data/lyrics/RMVM_S_34fc1b846b.txt,
RMVM_S_18051f7557,BOLERO_TRUTINH,"Kim Linh, Lê Tiến Tiền",False,True,False,False,,data/lyrics/RMVM_S_18051f7557.txt,
RMVM_S_656c3feeb1,POP_BALLAD,"Quân A.P, Hứa Kim Tuyền",False,True,False,False,,data/lyrics/RMVM_S_656c3feeb1.txt,
RMVM_S_07083266ed,INSTRUMENTAL,Ái Vân,False,True,False,False,,data/lyrics/RMVM_S_07083266ed.txt,
RMVM_S_2e9d56ee77,POP_BALLAD,Lâm Tuấn,False,True,False,False,,data/lyrics/RMVM_S_2e9d56ee77.txt,
RMVM_S_03b9183bbb,POP_BALLAD,Phạm Trưởng,False,True,False,False,,data/lyrics/RMVM_S_03b9183bbb.txt,
RMVM_S_a466e30d4b,POP_BALLAD,Chu Bin,False,True,False,False,,data/lyrics/RMVM_S_a466e30d4b.txt,
RMVM_S_34b6002653,POP_BALLAD,"JayJay, KayZ",False,True,False,False,,data/lyrics/RMVM_S_34b6002653.txt,
RMVM_S_5542b22f72,POP_BALLAD,MIN,False,True,False,False,,data/lyrics/RMVM_S_5542b22f72.txt,
RMVM_S_55d32ce01b,RAP_HIPHOP,"Hustlang Heily, Hustlang HBo",False,True,False,False,,data/lyrics/RMVM_S_55d32ce01b.txt,
RMVM_S_6898e050c4,POP_BALLAD,"Đức Trọng, DJ Hải Vũ",False,True,False,False,,data/lyrics/RMVM_S_6898e050c4.txt,
RMVM_S_3bfcd32a16,POP_BALLAD,"Thái Đinh, NamKun",False,True,False,False,,data/lyrics/RMVM_S_3bfcd32a16.txt,
RMVM_S_29a608ea01,POP_BALLAD,Weeza,False,True,False,False,,data/lyrics/RMVM_S_29a608ea01.txt,
RMVM_S_d4c556e111,POP_BALLAD,"Linh Hương Luz, ZuongZero Ent",False,True,False,False,,data/lyrics/RMVM_S_d4c556e111.txt,
RMVM_S_f6cb23cf66,POP_BALLAD,"tofutns, PC, TaynguyenSound",False,True,False,False,,data/lyrics/RMVM_S_f6cb23cf66.txt,
RMVM_S_8686e96081,BOLERO_TRUTINH,Hồng Phượng,False,True,False,False,,data/lyrics/RMVM_S_8686e96081.txt,
RMVM_S_ca43144037,POP_BALLAD,"Kiều Thơ Mellow, Khải Nv",False,True,False,False,,data/lyrics/RMVM_S_ca43144037.txt,
RMVM_S_9765300d12,POP_BALLAD,Lee Phú Quý,False,True,False,False,,data/lyrics/RMVM_S_9765300d12.txt,
RMVM_S_e26a8120af,POP_BALLAD,Trương Khắc Lâm,False,True,False,False,,data/lyrics/RMVM_S_e26a8120af.txt,
RMVM_S_00b1d11b4e,CHILDREN,Bé Trang Thư,False,True,False,False,,data/lyrics/RMVM_S_00b1d11b4e.txt,
RMVM_S_5ddc7951b8,POP_BALLAD,Yamix Hầu Ca,False,True,False,False,,data/lyrics/RMVM_S_5ddc7951b8.txt,
RMVM_S_cb73c5bf45,POP_BALLAD,"CT Media, Thanh Trúc",False,True,False,False,,data/lyrics/RMVM_S_cb73c5bf45.txt,
RMVM_S_7d0c9e4500,POP_BALLAD,"Huy Vạc, Non Hanta, Hiderway",False,True,False,False,,data/lyrics/RMVM_S_7d0c9e4500.txt,
RMVM_S_25827019dc,BOLERO_TRUTINH,Vũ Phan Dương Ninh,False,True,False,False,,data/lyrics/RMVM_S_25827019dc.txt,
RMVM_S_5887a092e6,POP_BALLAD,Nhiều nghệ sĩ,False,True,False,False,,data/lyrics/RMVM_S_5887a092e6.txt,
RMVM_S_7d6a6e59f9,POP_BALLAD,"YuniBoo, Misabae",False,True,False,False,,data/lyrics/RMVM_S_7d6a6e59f9.txt,
RMVM_S_886b5ddc8e,POP_BALLAD,CzEight,False,True,False,False,,data/lyrics/RMVM_S_886b5ddc8e.txt,
RMVM_S_1f2a44ef99,BOLERO_TRUTINH,Hạ Vân,False,True,False,False,,data/lyrics/RMVM_S_1f2a44ef99.txt,
RMVM_S_2e2365852b,POP_BALLAD,TeeRings,False,True,False,False,,data/lyrics/RMVM_S_2e2365852b.txt,
RMVM_S_4f5176a02b,POP_BALLAD,Mạnh Hakyno,False,True,False,False,,data/lyrics/RMVM_S_4f5176a02b.txt,
RMVM_S_cb24a558d0,POP_BALLAD,Thanh Hương,False,True,False,False,,data/lyrics/RMVM_S_cb24a558d0.txt,
RMVM_S_cd59318444,POP_BALLAD,Trường Kha,False,True,False,False,,data/lyrics/RMVM_S_cd59318444.txt,
RMVM_S_aee39c02ff,DANCE_EDM,"Dương Hoàng Yến, Kenz",False,True,False,False,,data/lyrics/RMVM_S_aee39c02ff.txt,
RMVM_S_7a2f54991c,INSTRUMENTAL,Thanh Hà,False,True,False,False,,data/lyrics/RMVM_S_7a2f54991c.txt,
RMVM_S_ac5efc7599,CHILDREN,Đỗ Tuyết Nhi,False,True,False,False,,data/lyrics/RMVM_S_ac5efc7599.txt,
RMVM_S_26e76487ee,DANCE_EDM,Thành Đạt,False,True,False,False,,data/lyrics/RMVM_S_26e76487ee.txt,
RMVM_S_ca72bdf60e,RAP_HIPHOP,"Winno, CCMK",False,True,False,False,,data/lyrics/RMVM_S_ca72bdf60e.txt,
RMVM_S_8e45686acc,POP_BALLAD,Châu Khải Phong,False,True,False,True,,data/lyrics/RMVM_S_8e45686acc.txt,
RMVM_S_90074ef6d9,POP_BALLAD,Huy Lê,False,True,False,False,,data/lyrics/RMVM_S_90074ef6d9.txt,
RMVM_S_ee97b350d4,POP_BALLAD,"H2K, TRUNKY",False,True,False,False,,data/lyrics/RMVM_S_ee97b350d4.txt,
RMVM_S_01ee0abbb2,BOLERO_TRUTINH,Châu Ngọc Tiên,False,True,False,False,,data/lyrics/RMVM_S_01ee0abbb2.txt,
RMVM_S_c710473760,POP_BALLAD,DIMZ,False,True,False,False,,data/lyrics/RMVM_S_c710473760.txt,
RMVM_S_b032cb952f,POP_BALLAD,Trần Nguyễn Bảo Hân,False,True,False,False,,data/lyrics/RMVM_S_b032cb952f.txt,
RMVM_S_1399dce1b4,POP_BALLAD,Dunghoangpham,False,True,False,False,,data/lyrics/RMVM_S_1399dce1b4.txt,
RMVM_S_99960bb4e9,BOLERO_TRUTINH,Thu Phương,False,True,False,False,,data/lyrics/RMVM_S_99960bb4e9.txt,
RMVM_S_24fb18d6ec,POP_BALLAD,"Long.C, Di Di",False,True,False,False,,data/lyrics/RMVM_S_24fb18d6ec.txt,
RMVM_S_8ad713394f,POP_BALLAD,Emcee L,False,True,False,False,,data/lyrics/RMVM_S_8ad713394f.txt,
RMVM_S_493b5e19c7,RAP_HIPHOP,"Niz, Koo",False,True,False,False,,data/lyrics/RMVM_S_493b5e19c7.txt,
RMVM_S_97e66a7f99,BOLERO_TRUTINH,Lâm Triệu Minh,False,True,False,False,,data/lyrics/RMVM_S_97e66a7f99.txt,
RMVM_S_f8d7bbcbc2,POP_BALLAD,Khởi My,False,True,False,False,,data/lyrics/RMVM_S_f8d7bbcbc2.txt,
RMVM_S_19ec7392ba,BOLERO_TRUTINH,"Lưu Ánh Loan, Đoàn Minh",False,True,False,False,,data/lyrics/RMVM_S_19ec7392ba.txt,
RMVM_S_e5eaba623c,BOLERO_TRUTINH,Dương Nghi Đình,False,True,False,False,,data/lyrics/RMVM_S_e5eaba623c.txt,
RMVM_S_96c5a029c6,POP_BALLAD,"TVk, Huỳnh Mộng Như, 93NEW-G",False,True,False,False,,data/lyrics/RMVM_S_96c5a029c6.txt,
RMVM_S_a32128c158,POP_BALLAD,Nam Vương Bảo Lê,False,True,False,False,,data/lyrics/RMVM_S_a32128c158.txt,
RMVM_S_7e10030975,BOLERO_TRUTINH,"Lưu Ánh Loan, Bằng Chương",False,True,False,False,,data/lyrics/RMVM_S_7e10030975.txt,
RMVM_S_10c2266a3e,INSTRUMENTAL,"Lam Anh, Trần Thái Hòa",False,True,False,False,,data/lyrics/RMVM_S_10c2266a3e.txt,
RMVM_S_fe7e70f3a9,POP_BALLAD,NgânT,False,True,False,False,,data/lyrics/RMVM_S_fe7e70f3a9.txt,
RMVM_S_422f1f03c8,POP_BALLAD,"LÁu, Vano",False,True,False,False,,data/lyrics/RMVM_S_422f1f03c8.txt,
RMVM_S_b0599624e3,POP_BALLAD,HA Live,False,True,False,False,,data/lyrics/RMVM_S_b0599624e3.txt,
RMVM_S_43e300952e,POP_BALLAD,Quách Tuấn Du,False,True,False,False,,data/lyrics/RMVM_S_43e300952e.txt,
RMVM_S_dac11a64fe,BOLERO_TRUTINH,Phương Mỹ Chi,False,True,False,False,,data/lyrics/RMVM_S_dac11a64fe.txt,
RMVM_S_e3146b2ab0,BOLERO_TRUTINH,Mỹ Anh,False,True,False,False,,data/lyrics/RMVM_S_e3146b2ab0.txt,
RMVM_S_5c31ddec50,POP_BALLAD,"Hà Vân, Hamlet Trương",False,True,False,False,,data/lyrics/RMVM_S_5c31ddec50.txt,
RMVM_S_b0869e80c4,POP_BALLAD,"Ngọc Khang, Lâm Vũ",False,True,False,False,,data/lyrics/RMVM_S_b0869e80c4.txt,
RMVM_S_d3ffe64912,POP_BALLAD,Gumin,False,True,False,False,,data/lyrics/RMVM_S_d3ffe64912.txt,
RMVM_S_6bca6c7480,POP_BALLAD,Khánh Phương,False,True,False,False,,data/lyrics/RMVM_S_6bca6c7480.txt,
RMVM_S_e9ef2ac837,POP_BALLAD,Bảo Trâm,False,True,False,False,,data/lyrics/RMVM_S_e9ef2ac837.txt,
RMVM_S_746056502a,POP_BALLAD,Trần Duy Phương,False,True,False,False,,data/lyrics/RMVM_S_746056502a.txt,
RMVM_S_febf625e82,BOLERO_TRUTINH,"Quân Bảo, Kim Ngân",False,True,False,False,,data/lyrics/RMVM_S_febf625e82.txt,
RMVM_S_3e9fc7070d,POP_BALLAD,Chen,False,True,False,False,,data/lyrics/RMVM_S_3e9fc7070d.txt,
RMVM_S_7a9f775aa1,POP_BALLAD,Thanh Thanh Hiền,False,True,False,True,,data/lyrics/RMVM_S_7a9f775aa1.txt,
RMVM_S_3c364df0ab,POP_BALLAD,NQP,False,True,False,False,,data/lyrics/RMVM_S_3c364df0ab.txt,
RMVM_S_30eef67429,POP_BALLAD,"A.C Xuân Tài, Lynk Lee",False,True,False,False,,data/lyrics/RMVM_S_30eef67429.txt,
RMVM_S_2a92d60937,BOLERO_TRUTINH,"Gia Huy, Vy Oanh",False,True,False,False,,data/lyrics/RMVM_S_2a92d60937.txt,
RMVM_S_2425ea4598,POP_BALLAD,"Doãn Hiếu, BMZ",False,True,False,False,,data/lyrics/RMVM_S_2425ea4598.txt,
RMVM_S_f4edd54c39,POP_BALLAD,M Qui,False,True,False,False,,data/lyrics/RMVM_S_f4edd54c39.txt,
RMVM_S_d330ef0e72,POP_BALLAD,Oanh Tạ,False,True,False,False,,data/lyrics/RMVM_S_d330ef0e72.txt,
RMVM_S_dd71da446e,POP_BALLAD,Thắm Mini,False,True,False,False,,data/lyrics/RMVM_S_dd71da446e.txt,
RMVM_S_b91762c950,POP_BALLAD,"Lil Shady, Zenky, Diby",False,True,False,False,,data/lyrics/RMVM_S_b91762c950.txt,
RMVM_S_ec6a538cfd,POP_BALLAD,Trung Tự,False,True,False,False,,data/lyrics/RMVM_S_ec6a538cfd.txt,
RMVM_S_c56c75b142,POP_BALLAD,Hà Anh Tuấn,False,True,False,False,,data/lyrics/RMVM_S_c56c75b142.txt,
RMVM_S_302b5c78e5,BOLERO_TRUTINH,"Bằng Kiều, Minh Tuyết",False,True,False,False,,data/lyrics/RMVM_S_302b5c78e5.txt,
RMVM_S_af42477d8c,BOLERO_TRUTINH,"Hoàng Hoa, Mai Tuấn",False,True,False,False,,data/lyrics/RMVM_S_af42477d8c.txt,
RMVM_S_e6ce5f13c5,POP_BALLAD,"Miu Lê, Yuno Bigboi",False,True,False,False,,data/lyrics/RMVM_S_e6ce5f13c5.txt,
RMVM_S_0dc973a38a,POP_BALLAD,Khang Việt,False,True,False,False,,data/lyrics/RMVM_S_0dc973a38a.txt,
RMVM_S_2a05e223f6,POP_BALLAD,"Jombie, Jena, G5R Squad",False,True,False,False,,data/lyrics/RMVM_S_2a05e223f6.txt,
RMVM_S_31a2bbff4e,POP_BALLAD,Ngô Anh Đạt,False,True,False,False,,data/lyrics/RMVM_S_31a2bbff4e.txt,
RMVM_S_872af40503,POP_BALLAD,HA Live,False,True,False,False,,data/lyrics/RMVM_S_872af40503.txt,
RMVM_S_97e94a96e6,POP_BALLAD,Chi Pu,False,True,False,False,,data/lyrics/RMVM_S_97e94a96e6.txt,
RMVM_S_d05654d585,POP_BALLAD,"Sol7, Young Tulo",False,True,False,False,,data/lyrics/RMVM_S_d05654d585.txt,
RMVM_S_8686ea7856,POP_BALLAD,Minh Tài,False,True,False,False,,data/lyrics/RMVM_S_8686ea7856.txt,
RMVM_S_7d2b3b4feb,POP_BALLAD,Thanh Thảo,False,True,False,False,,data/lyrics/RMVM_S_7d2b3b4feb.txt,
RMVM_S_1db713eaaf,POP_BALLAD,Khánh Dũng,False,True,False,False,,data/lyrics/RMVM_S_1db713eaaf.txt,
RMVM_S_4fe604591f,POP_BALLAD,"Tăng Duy Tân, Hòa Minzy",False,True,False,False,,data/lyrics/RMVM_S_4fe604591f.txt,
